SMILES,Caco-2,SP-1,WPATH,ECCEN,SP-2,MLFER_L,nBonds,Kier1,MW,ETA_Eta_R,MDEC-23,ETA_Alpha,VAdjMat,WTPT-1,ETA_Beta_s,ETA_Beta,Kier3,ATSm2,nHeavyAtom,SaaO,SP-0,sumI,VP-1,McGowan_Volume,Kier2,minaaO
COc1cc(cc(OC)c1OC)[C@H]2[C@@H](N(C2=O)c3ccc(O)cc3)c4ccc(O)cc4,1,14.97709551,2550,658,13.27131435,16.48,34,24.1349481,421.1525375,61.24774,28.65629059,14.39998,5.95419631,63.22215942,20,42,4.8,37.48737359,31,,22.12059139,75.16666667,9.690661219,3.0778,10.50812162,
COc1cc(cc(OC)c1OC)[C@H]2[C@@H](C(=O)N2c3ccc(O)cc3)c4ccc(O)cc4,1,14.97709551,2520,616,13.27131435,16.48,34,24.1349481,421.1525375,61.40518,28.91715046,14.39998,5.95419631,63.22299173,20,42,4.8,37.48737359,31,,22.12059139,75.16666667,9.690661219,3.0778,10.50812162,
COc1ccc(cc1)[C@H]2[C@H](C(O)c3ccc(O)cc3)C(=O)N2c4cc(OC)c(OC)c(OC)c4,1,16.42578391,3320,767,14.29953309,17.413,37,27.04601899,465.1787522,70.3487,29.46480396,15.73331,6.087462841,69.05061399,22,44,5.495844875,41.15155755,34,,24.40504844,82,10.67095908,3.4183,12.02990388,
Oc1ccc(cc1)[C@H]2CC(=O)N2c3ccc(O)cc3,1,9.147867046,720,339,8.494094843,11.241,21,13.95918367,255.0895433,28.8168,18.33235893,8.89999,5.247927513,38.7563309,12,26.5,2.88,22.49482173,19,,13.40541292,48.16666667,6.049961452,1.8712,5.78,
OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(F)cc4)cc1,0,14.90188724,2752,773,13.90995217,16.147,34,24.1349481,416.1060019,59.59904,37.33185202,14.45236,5.95419631,63.52378494,18.75,43.75,6.118626431,36.57433697,31,,21.95745468,83.33333333,9.451251078,2.9489,10.95052083,
OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4cccc(OC(F)(F)F)c4)cc1,0,16.58633865,3822,916,16.44749556,16.335,38,28.01939058,482.0977229,72.48146,37.07812871,15.85711,6.129283017,71.16619612,21.75,46.75,7.755847628,42.40209115,35,,25.16456146,104.0833333,10.23746384,3.1839,12.24,
COc1cccc(c1)C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,0,15.43989204,2976,800,14.09095953,16.975,35,25.10367347,428.1259884,62.46262,37.07812871,14.99998,6,65.54778079,19.5,44.5,6.372070313,37.65673582,32,,22.66456146,80.83333333,9.874641278,3.1308,11.62015827,
Cc1cccc(c1)C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,0,14.90188724,2728,748,13.92185755,16.615,34,24.1349481,412.1310737,59.81292,37.07812871,14.66665,5.95419631,63.52315673,18.5,43,6.118626431,35.99255186,31,,21.95745468,77.33333333,9.762268842,3.0721,10.95052083,
OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccccc4)cc1,0,14.50804039,2511,721,13.28809036,16.139,33,23.16804408,398.1154237,56.36961,36.02401658,14.16665,5.906890596,61.66525427,18,42.5,5.88,34.99255186,30,,21.08721119,75.66666667,9.351585239,2.9312,10.74480151,
CC\C(=C(/c1ccc(O)cc1)\c2ccc(\C=C\C(=O)O)cc2)\c3ccccc3,0,13.5797187,2076,602,11.81949789,14.447,30,22.68,370.1568946,51.41441,34.01047709,13.49999,5.807354922,56.7969132,15.75,38.75,6.497500961,30.99627593,28,,19.93251065,65.83333333,9.176099528,2.9654,11.4075,
OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(Cl)cc4)cc1,0,14.90188724,2752,773,13.90995217,16.963,34,24.1349481,432.0764513,59.59904,37.33185202,14.88094,5.95419631,63.52378494,18.75,43.75,6.118626431,37.9443225,31,,21.95745468,76.67901235,9.829215551,3.0536,10.95052083,
OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(cc4)C(F)(F)F)cc1,0,16.11321211,3574,889,15.86772928,15.975,37,27.04601899,466.1028083,69.49705,37.33185202,15.52378,6.087462841,69.15543262,20.75,45.25,6.865051903,40.7379072,34,,24.45745468,100.5833333,10.07921555,3.1252,11.58847737,
COc1ccc(cc1)C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,0,15.43989204,3024,827,14.07905415,16.975,35,25.10367347,428.1259884,62.12419,37.33185202,14.99998,6,65.54705901,19.5,44.5,6.372070313,37.65673582,32,,22.66456146,80.83333333,9.874641278,3.1308,11.62015827,
OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(OC(F)(F)F)cc4)cc1,0,16.58633865,3942,951,16.43559018,16.335,38,28.01939058,482.0977229,71.76269,37.33185202,15.85711,6.129283017,71.16465955,21.75,46.75,7.755847628,42.40209115,35,,25.16456146,104.0833333,10.23746384,3.1839,12.24,
OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(F)cc4F)cc1,0,15.31257084,2949,798,14.449363,16.129,35,25.10367347,434.0965801,63.50041,37.12016999,14.73807,6,65.37087136,19.5,45,6.177514793,38.15612209,32,,22.82769817,91,9.556899982,2.9666,11.16,
OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(F)cc4Cl)cc1,0,15.31257084,2949,798,14.449363,16.945,35,25.10367347,450.0670295,63.50041,37.12016999,15.16665,6,65.37087136,19.5,45,6.177514793,39.52610761,32,,22.82769817,84.34567901,9.934864455,3.0713,11.16,
COc1cc(F)ccc1C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,0,15.85057565,3178,825,14.64040706,16.957,36,26.07407407,446.1165665,66.41383,37.12016999,15.28569,6.044394119,67.40005765,20.25,45.75,6.41568278,39.23852093,33,,23.53480495,88.5,9.980290181,3.1485,11.82314494,
Cc1cc(F)ccc1C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,0,15.31257084,2949,798,14.449363,16.623,35,25.10367347,430.1216519,63.50041,37.12016999,14.95236,6,65.37087136,19.25,44.25,6.177514793,37.57433697,32,,22.82769817,85,9.867917745,3.0898,11.16,
Cc1cc(Cl)ccc1C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,0,15.31257084,2949,798,14.449363,17.439,35,25.10367347,446.0921014,63.50041,37.12016999,15.38094,6,65.37087136,19.25,44.25,6.177514793,38.9443225,32,,22.82769817,78.34567901,10.24588222,3.1945,11.16,
Cc1cc(OC(F)(F)F)ccc1C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,0,16.99702226,4162,976,16.97500101,16.811,39,28.99408284,496.113373,76.10943,37.12016999,16.35711,6.169925001,73.01040264,22.25,47.25,7.785306122,43.40209115,36,,26.03480495,105.75,10.65413051,3.3248,12.45306248,
Cc1cc(F)ccc1C2=C(c3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,0,14.8294076,2600,714,14.02121065,16.124,34,24.1349481,416.1060019,61.53028,36.25649327,14.45236,5.95419631,63.38024112,18.75,43.75,5.566863905,36.57433697,31,,22.12059139,83.5,9.410810964,2.9489,10.50812162,
Cc1cc(F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,0,15.31257084,2949,798,14.449363,16.484,35,25.10367347,432.1009165,63.50041,33.22750731,14.78569,6,65.37087136,19.75,45.25,6.177514793,38.23852093,32,,22.82769817,87,9.569059254,3.0076,11.16,
Cc1cc(OC(F)(F)F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,0,16.99702226,4162,976,16.97500101,16.672,39,28.99408284,498.0926375,76.10943,33.22750731,16.19044,6.169925001,73.01040264,22.75,48.25,7.785306122,44.06627511,36,,26.03480495,107.75,10.35527202,3.2426,12.45306248,
Cc1cc(F)ccc1C2=C(Nc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,0,15.31257084,2949,798,14.449363,17.036,35,25.10367347,431.1169009,63.50041,33.22750731,14.85236,6,65.37087136,19.75,45.25,6.177514793,37.90670084,32,,22.82769817,86,9.660810964,3.0487,11.16,
CN(C1=C(C(=O)Oc2cc(O)ccc12)c3ccc(F)cc3C)c4ccc(\C=C\C(=O)O)cc4,0,15.7400912,3110,815,14.88032741,17.314,36,26.07407407,445.132551,67.98166,33.22750731,15.35236,6.044394119,67.1783779,20.5,46,6.049149338,39.07288277,33,,23.69794165,87.5,10.05523815,3.1896,11.37278107,
Cc1cc(F)ccc1C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4c(F)cc(O)cc4OC2=O,0,15.72325445,3142,821,14.99849453,16.579,36,26.07407407,448.1122301,67.59128,36.33655255,15.23807,6.044394119,67.21108552,20,45.5,6.228373702,39.15612209,33,,23.69794165,92.66666667,9.973566648,3.1075,11.37278107,
Cc1cc(F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4cc(F)c(O)cc4OC2=O,0,15.72325445,3166,823,14.95711104,16.411,36,26.07407407,450.0914947,67.32302,32.45557983,15.0714,6.044394119,67.2142307,20.5,46.5,6.228373702,39.82030604,33,,23.69794165,94.66666667,9.674708158,3.0253,11.37278107,
Cc1cc(F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)c(F)c4OC2=O,0,15.7400912,3160,823,14.84866462,16.33,36,26.07407407,450.0914947,67.4576,31.84673822,15.0714,6.044394119,67.21289188,20.5,46.5,6.049149338,39.82030604,33,,23.69794165,94.66666667,9.680691222,3.0253,11.37278107,
Cc1cc2C(=C(C(=O)Oc2cc1O)c3ccc(OC(F)(F)F)cc3)Cc4ccc(\C=C\C(=O)O)cc4,0,16.99702226,4198,976,16.94333822,16.811,39,28.99408284,496.113373,75.72308,37.08831078,16.35711,6.169925001,73.00801833,22.25,47.25,7.785306122,43.40209115,36,,26.03480495,105.75,10.65413051,3.3248,12.45306248,
Cc1c(O)ccc2C(=C(C(=O)Oc12)c3ccc(OC(F)(F)F)cc3)Cc4ccc(\C=C\C(=O)O)cc4,0,17.01385901,4192,976,16.8348918,16.811,39,28.99408284,496.113373,75.85766,36.4500398,16.35711,6.169925001,73.00667512,22.25,47.25,7.567546122,43.40209115,36,,26.03480495,105.75,10.66011357,3.3248,12.45306248,
OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3ccccc23)c4ccc(OC(F)(F)F)cc4)cc1,0,16.1924918,3667,924,15.80182298,15.534,37,27.04601899,466.1028083,68.17215,36.55649429,15.52378,6.087462841,69.3141502,21,45.5,7.513372781,41.06999917,34,,24.29431797,98.41666667,10.10317344,3.1252,12.02990388,
Cc1cc(F)ccc1C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(CO)cc4OC2=O,0,15.85057565,3214,827,14.61846498,17.003,36,26.07407407,444.137302,66.16972,39.17267002,15.45236,6.044394119,67.39883332,19.75,44.25,6.41568278,38.57433697,33,,23.53480495,86.5,10.3140921,3.2307,11.82314494,
Cc1cc(F)ccc1C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(cc4OC2=O)C(F)F,0,16.22325445,3481,856,15.34828788,16.029,37,27.04601899,464.1235437,69.74671,38.92064374,15.69045,6.087462841,69.23694257,20.5,45,6.667506826,40.40581522,34,,24.40504844,96.33333333,10.36942186,3.2074,12.02990388,
COc1ccc2C(=C(C(=O)Oc2c1)c3ccc(OC(F)(F)F)cc3)Cc4ccc(\C=C\C(=O)O)cc4,0,17.12434346,4252,980,16.60469215,16.344,39,28.99408284,496.113373,74.53055,37.33185202,16.35711,6.169925001,73.19266165,22.5,47.5,8.012602394,43.73418313,36,,25.87166824,103.5833333,10.62622948,3.3248,12.90178571,
OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(F)ccc23)c4ccc(OC(F)(F)F)cc4)cc1,0,16.58633865,3942,951,16.43559018,15.516,38,28.01939058,484.0933865,71.76269,37.33185202,15.80949,6.129283017,71.16465955,21.75,46.75,7.755847628,42.65178429,35,,25.16456146,106.0833333,10.20283928,3.1429,12.24,
Cc1cc(F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4ccccc4OC2=O,1,14.91872399,2716,771,13.81559581,15.683,34,24.1349481,416.1060019,60.04007,32.88161602,14.45236,5.95419631,63.52036723,19,44,5.925925926,36.90642895,31,,21.95745468,81.33333333,9.434768854,2.9489,10.95052083,
Cc1cc(OC(F)(F)F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4ccccc4OC2=O,0,16.60317541,3878,949,16.34123381,15.871,38,28.01939058,482.0977229,72.43782,32.88161602,15.85711,6.129283017,71.15989489,22,47,7.529411765,42.73418313,35,,25.16456146,102.0833333,10.22098162,3.1839,12.24,
Cc1cc(OC(F)(F)F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4ccc(cc4OC2=O)C(F)F,0,17.90770586,4804,1034,17.87392588,16.078,41,30.94705532,532.0945294,82.70851,34.90626168,16.92853,6.247927513,76.87650666,24,49,8.283418554,46.89775335,38,,27.61215522,119.0833333,10.85677614,3.3602,13.32,
CCOc1ccc2C(=C(C(=O)Oc2c1)c3ccc(OC(F)(F)F)cc3C)Oc4ccc(\C=C\C(=O)O)cc4,0,18.03502706,4839,1036,17.52452983,17.18,41,30.94705532,526.1239377,81.66459,34.76907011,17.19044,6.247927513,77.05238735,24,49.5,8.511915932,46.39836708,38,,27.44901851,108.75,11.33157128,3.5244,13.77535191,
Cc1cc(F)ccc1C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(N)cc4OC2=O,0,15.31257084,2949,798,14.449363,16.9,35,25.10367347,429.1376363,63.50041,37.12016999,15.01903,6,65.37087136,19.25,44.25,6.177514793,37.40842693,32,,22.82769817,83,9.932986082,3.1309,11.16,
C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(Cl)ccc4[nH]3)c5ccc(F)cc5,0,15.86984771,2961,772,14.97453684,18.977,37,24.68371074,463.1098974,67.46552,27.04938408,15.69999,6.044394119,68.01571552,21.75,46.75,4.857480182,42.02519719,33,,23.16456146,79.42901235,10.76826847,3.1877,10.16595041,
C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(ccc4[nH]3)C(F)(F)F)c5ccc(F)cc5,0,17.08117258,3810,889,16.93231395,17.989,40,27.5625,497.1362543,77.85852,27.04938408,16.34283,6.169925001,73.65171628,23.75,48.25,5.537523588,44.81878189,36,,25.66456146,103.3333333,11.01826847,3.2593,10.87342112,
C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(NS(=O)(=O)C)ccc4[nH]3)c5ccc(F)cc5,0,17.55429912,4193,956,17.50017484,21.085,41,28.52587745,522.1373191,80.19317,27.04938408,17.38569,6.209453366,75.66237287,24.25,51.5,6.189173111,53.13564786,37,,26.37166824,96.90740741,11.86899465,3.5869,11.47242456,
C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(ccc4[nH]3)c5cc[nH]n5)c6ccc(F)cc6,0,17.94232736,4160,986,16.67398148,20.505,42,27.18367347,495.1706678,77.40573,32.02548114,17.2857,6.209453366,76.84212624,24.5,54,5.373966942,45.76577072,37,,25.57033885,89.25,11.80921896,3.493,11.47242456,
C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(ccc4[nH]3)c5conc5C)c6ccc(F)cc6,0,18.35301096,4483,1017,17.20148693,21.217,43,28.13520822,510.1703334,81.07464,32.24272532,17.71903,6.247927513,78.7246866,25.25,54.75,5.477599324,47.12516206,38,,26.44058234,91.91666667,12.13188014,3.5928,11.70703125,
C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(ccc4[nH]3)N5CCOCC5)c6ccc(F)cc6,0,18.44232736,4516,1071,17.02753487,21.532,43,28.13520822,514.2016336,80.25751,31.91755295,17.71903,6.247927513,78.95948124,25.75,50.25,5.726549678,47.23615631,38,,26.27744564,89.58333333,12.63473436,3.6788,12.08163265,
C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(ccc4[nH]3)c5cccnc5)c6ccc(F)cc6,0,18.44232736,4516,1071,17.02753487,21.622,43,28.13520822,506.1754188,80.25751,35.06502069,17.8857,6.247927513,78.95948124,25,55.5,5.726549678,46.40579042,38,,26.27744564,90.75,12.21173648,3.632,12.08163265,
CC\C(=C(\c1ccc(\C=C\C(=O)O)cc1)/c2ccc3[nH]ncc3c2)\c4ccc(F)cc4Cl,0,15.4567288,2884,746,13.98501378,15.84,35,25.10367347,446.1197338,63.06964,39.1563314,15.46666,6,65.40254144,19,45.5,6.177514793,38.89008387,32,,22.66456146,75.67901235,10.47291943,3.2357,11.62015827,
CCCCCCNCCOc1ccc(cc1)\C(=C(\CC)/c2ccccc2)\c3ccc(O)cc3,0,16.22387665,3786,1044,13.11184964,16.891,35,27.58530612,443.2824294,61.47019,31.40877436,16.06666,6.044394119,66.96848313,18.75,39.25,9.183673469,36.3286398,33,,23.30490785,65.66666667,12.24469782,3.797,15.88429752,
CCCCCCCCNCCOc1ccc(cc1)\C(=C(\CC)/c2ccccc2)\c3ccc(O)cc3,0,17.22387665,4684,1228,13.81895642,17.889,37,29.55441928,471.3137296,65.80795,31.13680095,17.06666,6.129283017,70.96855139,19.75,40.25,10.34958383,38.3286398,35,,24.71912141,68.66666667,13.24469782,4.0788,17.49810964,
CCCCCCCCCCNCCOc1ccc(cc1)\C(=C(\CC)/c2ccccc2)\c3ccc(O)cc3,0,18.22387665,5722,1424,14.5260632,18.887,39,31.52662722,499.3450297,70.16444,30.80681169,18.06666,6.209453366,74.96856845,20.75,41.25,11.56,40.3286398,37,,26.13333498,71.66666667,14.24469782,4.3606,19.140625,
CCCCCCCCCCCCNCCOc1ccc(cc1)\C(=C(\CC)/c2ccccc2)\c3ccc(O)cc3,0,19.22387665,6908,1632,15.23316999,19.885,41,33.50148721,527.3763298,74.54549,30.45217822,19.06666,6.285402219,78.96857272,21.75,42.25,12.81165453,42.3286398,39,,27.54754854,74.66666667,15.24469782,4.6424,20.8088,
CCCCCCCCCCCCCCNCCOc1ccc(cc1)\C(=C(\CC)/c2ccccc2)\c3ccc(O)cc3,0,20.22387665,8250,1852,15.94027677,20.883,43,35.4786371,555.4076299,78.95461,30.09184093,20.06666,6.357552005,82.96857379,22.75,43.25,14.1015625,44.3286398,41,,28.9617621,77.66666667,16.24469782,4.9242,22.5,
CCCCCCCCCCCCCCCCNCCOc1ccc(cc1)\C(=C(\CC)/c2ccccc2)\c3ccc(O)cc3,0,21.22387665,9756,2084,16.64738355,21.881,45,37.45777778,583.4389301,83.39392,29.73652576,21.06666,6.426264755,86.96857405,23.75,44.25,15.42699725,46.3286398,43,,30.37597566,80.66666667,17.24469782,5.206,24.21193416,
CCCCCCCCCCCCCCCCCCNCCOc1ccc(cc1)\C(=C(\CC)/c2ccccc2)\c3ccc(O)cc3,0,22.22387665,11434,2328,17.35449033,22.879,47,39.43866003,611.4702302,87.8646,29.39217395,22.06666,6.491853096,90.96857412,24.75,45.25,16.78546713,48.3286398,45,,31.79018923,83.66666667,18.24469782,5.4878,25.94260204,
CC\C(=C(/c1ccc(O)cc1)\c2ccc(OCCNCCCCCCCCCCO)cc2)\c3ccccc3,0,18.72387665,6296,1526,14.8796166,19.737,40,32.51375,515.3399443,72.35163,30.63114446,18.39999,6.247927513,76.9685713,21.5,42,12.19027143,41.66073177,38,,26.84044176,77.16666667,14.35381881,4.4193,19.97167847,
CC\C(=C(/c1ccc(O)cc1)\c2ccc(OCCNCCCCCCCCCCF)cc2)\c3ccccc3,0,18.72387665,6296,1526,14.8796166,18.922,40,32.51375,517.3356079,72.35163,30.63114446,18.35237,6.247927513,76.9685713,21.5,42,12.19027143,41.91042491,38,,26.84044176,79.16666667,14.30485229,4.3783,19.97167847,
Oc1ccc(cc1)C2=C([C@H]3O[C@@H]2C[C@@H]3S(=O)(=O)Oc4ccccc4)c5ccc(O)cc5,0,14.92065342,2583,724,14.3931774,15.495,35,22.7755102,436.0980594,60.02539,32.17931565,14.83331,5.95419631,64.17134623,19.5,42.75,4.665740924,45.99944345,31,,21.58721119,76.49074074,10.25620477,3.0329,9.330621302,
COC(=O)CCCCCCC(=O)Nc1ccc(OS(=O)(=O)C2CC3OC2C(=C3c4ccc(O)cc4)c5ccc(O)cc5)cc1,0,21.14019877,8514,1829,19.62175072,22.688,48,35.31076389,621.2032527,94.10522,39.77592755,20.7333,6.459431619,89.71664463,27.5,54.25,9.339359504,60.66017522,44,,31.26900947,110.4907407,14.89461588,4.4909,16.40397924,
OC(=O)CCCCCCC(=O)Nc1ccc(OS(=O)(=O)C2CC3OC2C(=C3c4ccc(O)cc4)c5ccc(O)cc5)cc1,0,20.60219397,7863,1716,19.50217756,22.7,47,34.33770937,607.1876026,91.58054,39.77592755,20.2333,6.426264755,87.72331409,26.75,53.5,9.085992428,59.32808324,43,,30.56190269,110.9907407,14.50585025,4.35,15.72777902,
OC(=O)CCCCCCC(=O)Nc1ccc(cc1)C2=C(C3CC(C2O3)S(=O)(=O)Oc4ccccc4)c5ccc(O)cc5,0,20.20834712,7028,1531,18.88031575,21.873,46,33.3657845,591.192688,88.75449,40.66379805,19.89997,6.392317423,85.86990043,26,52.25,8.843537415,57.99599127,42,,29.6916592,105.3240741,14.37155984,4.2913,15.52662722,
Cc1ccc(OS(=O)(=O)C2CC3OC2C(=C3c4ccc(O)cc4)c5ccc(NC(=O)CCCCCCC(=O)O)cc5)cc1,0,20.60219397,7511,1606,19.50217756,22.349,47,34.33770937,605.2083381,92.27789,41.71611597,20.39997,6.426264755,87.72771086,26.5,52.75,9.085992428,58.99599127,43,,30.56190269,106.9907407,14.78224345,4.4322,15.72777902,
COc1ccc(OS(=O)(=O)C2CC3OC2C(=C3c4ccc(O)cc4)c5ccc(NC(=O)CCCCCCC(=O)O)cc5)cc1,0,21.14019877,8037,1683,19.67127954,22.709,48,35.31076389,621.2032527,95.04046,41.71611597,20.7333,6.459431619,89.74912961,27.5,54.25,9.339359504,60.66017522,44,,31.26900947,110.4907407,14.89461588,4.4909,16.40397924,
Cc1ccccc1OS(=O)(=O)C2CC3OC2C(=C3c4ccc(O)cc4)c5ccc(NC(=O)CCCCCCC(=O)O)cc5,0,20.61903072,7439,1572,19.39810049,22.349,47,34.33770937,605.2083381,92.76271,41.35329356,20.39997,6.426264755,87.72585519,26.5,52.75,8.878319461,58.99599127,43,,30.56190269,106.9907407,14.78822651,4.4322,15.72777902,
OC(=O)CCCCCCC(=O)Nc1ccc(cc1)C2=C(C3CC(C2O3)S(=O)(=O)Oc4ccccc4O)c5ccc(O)cc5,0,20.61903072,7439,1572,19.39810049,22.619,47,34.33770937,607.1876026,92.76271,41.35329356,20.2333,6.426264755,87.72585519,26.75,53.5,8.878319461,59.32808324,43,,30.56190269,110.9907407,14.51183331,4.35,15.72777902,
OC(=O)CCCCCCC(=O)Nc1ccc(cc1)C2=C(C3CC(C2O3)S(=O)(=O)Oc4ccc(Br)cc4)c5ccc(O)cc5,0,20.60219397,7511,1606,19.50217756,23.125,47,34.33770937,669.1032001,92.27789,41.71611597,21.2333,6.426264755,87.72771086,26.5,53.25,9.085992428,64.64866673,43,,30.56190269,106.0555556,15.26422395,4.4663,15.72777902,
OC(=O)CCCCCCC(=O)Nc1ccc(cc1)C2=C(C3CC(C2O3)S(=O)(=O)Oc4ccc(cc4)C(F)(F)F)c5ccc(O)cc5,0,21.81351884,9095,1777,21.45995467,21.709,50,37.26,659.1800726,103.01577,41.71611597,21.2571,6.523561956,93.35711897,28.75,55,9.835538752,63.7413466,46,,33.06190269,130.2407407,15.09919016,4.4853,16.34828298,
OC(=O)CCCCCCC(=O)Nc1ccc(cc1)C2=C(C3CC(C2O3)S(=O)(=O)Oc4ccccc4C(F)(F)F)c5ccc(O)cc5,0,21.83035559,8807,1701,21.39333508,21.709,50,37.26,659.1800726,104.57272,41.35329356,21.2571,6.523561956,93.3600769,28.75,55,9.625158978,63.7413466,46,,33.06190269,130.2407407,15.10517322,4.4853,16.34828298,
OC(=O)CCCCCCC(=O)Nc1ccc(cc1)C2=C(C3CC(C2O3)S(=O)(=O)Oc4cccc5ccccc45)c6ccc(O)cc6,0,22.19151037,8838,1778,20.77565453,24.299,51,35.81314879,641.2083381,100.94008,49.05373225,21.89997,6.523561956,94.72637727,28.5,58.75,8.847699012,62.99599127,46,,32.2605733,112.6574074,15.78224345,4.6603,16.34828298,
OC(=O)CCCCCCC(=O)Nc1ccc(cc1)C2=C(C3CC(C2O3)S(=O)(=O)Oc4ccc5ccccc5c4)c6ccc(O)cc6,0,22.17467362,8982,1818,20.8599742,24.299,51,35.81314879,641.2083381,100.30539,48.50412429,21.89997,6.523561956,94.72160887,28.5,58.75,9.032986111,62.99599127,46,,32.2605733,112.6574074,15.77626038,4.6603,16.34828298,
ONC(=O)CCCCCCC(=O)Nc1ccc(cc1)C2=C(C3CC(C2O3)S(=O)(=O)Oc4ccc5ccccc5c4)c6ccc(O)cc6,0,22.71267842,9673,1939,20.97954735,25.271,52,36.7795858,656.2192371,102.91116,48.50412429,22.29997,6.554588852,96.7149414,29.25,59.5,9.272802999,64.38354282,47,,32.96768008,115.1574074,16.02626038,4.7601,17.01059167,
CC[C@H](C)[C@@H]1NC(=O)[C@@H](CSSC[C@H](NC(=O)[C@H](CC(C)C)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N)NC(=O)[C@@H](N)CCCCN,0,76.7668832,301690,15308,69.22067552,96.465,163,161.006135,2349.392344,628.15255,0,74.23326,8.348728154,318.0768446,104.5,146.5,78.39697543,191.0742622,163,,123.0889673,442.1296296,55.92431431,18.2733,94.31957952,
CC[C@H](C)[C@@H]1NC(=O)[C@@H](C\C=C/C[C@H](NC(=O)[C@H](CC(C)C)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N)NC(=O)[C@@H](N)CCCNC(=N)N,0,35.84314814,33172,3429,33.93127886,44.855,77,75.01298701,1089.713482,238.67853,0,35.1333,7.266786541,149.6372847,47.75,66.75,32.59268541,84.80783197,77,,58.74118277,205.25,26.41871874,8.7696,39.52477811,
