SMILES,MN,WTPT-5,nHBAcc_Lipinski,ETA_BetaP_s,WTPT-3,minHBa,ETA_dEpsilon_C,ETA_dEpsilon_A,ETA_Epsilon_4,ETA_Epsilon_1,TopoPSA,MLFER_S,nHBAcc,nN,maxsssCH,ETA_EtaP_F,ETA_Eta_F_L
OCCN1CCc2c([nH]c3ccccc23)C1c4ccc(Cl)cc4,1,6.725917,3,0.6413,11.71186,0.895781,-0.05848,0.12664,0.50451,0.57268,39.26,2.165,3,2,0.211602,0.88045,5.89784
CCN(Cc1ccc(cc1)C(=O)N2CCc3ccc(OS(=O)(=O)N)cc3C2)Cc4ccccn4,1,12.28635,8,0.63971,25.83867,1.773488,-0.09293,0.15726,0.5346,0.59892,114.21,3.118,7,4,0,1.06216,8.63368
CCN(Cc1ccc(cc1)C(=O)N2CCc3ccc(O)cc3C2)Cc4ccccn4,1,9.90816,5,0.63333,15.04817,1.857341,-0.05624,0.11562,0.4991,0.55848,56.67,2.945,4,3,0,0.97341,7.82746
Oc1cc(Cc2ccccc2)c3CC(C(=O)Oc3c1)c4ccc(Cl)cc4,1,0,3,0.60577,10.79018,0.808663,-0.07499,0.16685,0.51944,0.6113,46.53,2.877,1,0,0,1.01628,7.19268
CCCCCC(O)[C@@H]1C2CC3=C(COC(=C3)\C=C\C)C(=O)[C@]2(C)OC1=O,0,0,5,0.60577,13.86129,5.555558,-0.09668,0.12304,0.53722,0.56358,72.83,2.603,5,0,0,0.68618,4.04556
CCCCN(C)C(=O)CCCCCCCCCC[C@@H]1Cc2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,0,3.161937,4,0.57895,10.76491,1.904743,-0.04007,0.05173,0.48081,0.49247,60.77,2.219,3,1,0.686732,0.4542,3.64187
CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)C)cc2)\c3ccc(O)cc3,0,2.979312,3,0.58621,8.552032,2.106939,-0.03375,0.09357,0.4735,0.53333,32.7,2.164,1,1,0,1.01371,7.64778
C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCCCC(=O)NO)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,1,2.684433,5,0.58088,12.63301,1.695485,-0.05912,0.07437,0.50078,0.51603,89.79,2.293,2,1,0.670429,0.47402,3.61637
C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCCCC(=O)Nc4ccccc4N)Cc5cc(O)ccc35)[C@@H]1CC[C@@H]2O,1,5.566454,5,0.5875,13.19838,2.915716,-0.0444,0.06937,0.48725,0.51222,95.58,3.099,4,2,0.669884,0.62423,5.61376
CCCCN(O)C(=O)CCCCCCCCCC[C@@H]1Cc2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,1,3.161937,5,0.57895,13.25712,0.904743,-0.0517,0.06439,0.49244,0.50513,81,2.218,2,1,0.668954,0.46806,3.70505
CCCCN(O)C(=O)c1cccc(NC(=O)CCCCCS[C@@H]2Cc3cc(O)ccc3[C@H]4CC[C@]5(C)[C@@H](O)CC[C@H]5[C@H]24)c1,1,6.23476,7,0.59884,22.04598,-1.17831,-0.07241,0.10071,0.51456,0.54286,135.4,3.766,4,2,0.772526,0.72064,6.24015
CN(C)CCOc1ccc(cc1)\C(=C(/C)\c2ccccc2)\c3ccc(O)cc3,0,2.979224,3,0.58929,8.553626,2.100448,-0.03511,0.09879,0.47511,0.53879,32.7,2.164,1,1,0,1.02301,7.69731
C\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN3CCCC3)cc2)\c4ccccc4,0,3.355455,3,0.6,8.968283,2.461559,-0.03351,0.0933,0.47637,0.53616,32.7,2.314,1,1,0,0.95782,7.61988
C\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN3CCCCC3)cc2)\c4ccccc4,0,3.406486,3,0.59677,9.024526,2.492809,-0.03227,0.08865,0.4748,0.53118,32.7,2.314,1,1,0,0.94226,7.61988
CN(C)CCOc1ccc(cc1)\C(=C(\C)/c2ccccc2)\c3ccc(OC(=O)C)cc3,0,2.979248,4,0.59677,11.38733,2.095153,-0.04942,0.11234,0.48875,0.55167,38.77,2.273,2,1,0,1.06271,8.45288
CCCC(=O)Oc1ccc(cc1)\C(=C(\C)/c2ccccc2)\c3ccc(OCCN(C)C)cc3,0,2.979252,4,0.59091,11.56414,2.098837,-0.04594,0.10196,0.48488,0.54091,38.77,2.273,2,1,0,1.03686,8.39448
CCCCCCCCCC(=O)Oc1ccc(cc1)\C(=C(\C)/c2ccccc2)\c3ccc(OCCN(C)C)cc3,0,2.979254,4,0.57692,11.62216,2.106127,-0.03791,0.0798,0.47596,0.51786,38.77,2.273,2,1,0,0.94174,8.39448
CC(=O)Oc1ccc(cc1)\C(=C(\C)/c2ccccc2)\c3ccc(OCCN4CCCC4)cc3,0,3.355479,4,0.60606,11.80198,2.456265,-0.04735,0.1065,0.48929,0.54844,38.77,2.423,2,1,0,1.00123,8.37545
CCCC(=O)Oc1ccc(cc1)\C(=C(\C)/c2ccccc2)\c3ccc(OCCN4CCCC4)cc3,0,3.355483,4,0.6,11.9788,2.459948,-0.04414,0.09716,0.48556,0.53857,38.77,2.423,2,1,0,0.97988,8.31705
CCCCCCCCCC(=O)Oc1ccc(cc1)\C(=C(\C)/c2ccccc2)\c3ccc(OCCN4CCCC4)cc3,0,3.355484,4,0.58537,12.03682,2.467238,-0.03668,0.07687,0.47685,0.51705,38.77,2.423,2,1,0,0.89671,8.31705
CC(=O)Oc1ccc(cc1)\C(=C(\C)/c2ccccc2)\c3ccc(OCCN4CCCCC4)cc3,0,3.40651,4,0.60294,11.85822,2.487515,-0.04569,0.10162,0.48736,0.54328,38.77,2.423,2,1,0,0.98647,8.37545
CCCC(=O)Oc1ccc(cc1)\C(=C(\C)/c2ccccc2)\c3ccc(OCCN4CCCCC4)cc3,0,3.406514,4,0.59722,12.03504,2.491198,-0.04269,0.09307,0.48387,0.53425,38.77,2.423,2,1,0,0.96654,8.31705
CCCCCCCCCC(=O)Oc1ccc(cc1)\C(=C(\C)/c2ccccc2)\c3ccc(OCCN4CCCCC4)cc3,0,3.406515,4,0.58333,12.09306,2.498488,-0.03568,0.07429,0.47568,0.51429,38.77,2.423,2,1,0,0.88725,8.31705
CC(C)CN1CCc2cc(O)ccc2[C@]1(C)c3ccc(\C=C\C(=O)O)cc3,0,3.464993,4,0.59259,10.79367,2.513038,-0.05827,0.10974,0.49853,0.55,60.77,1.99,3,1,0.542373,0.90691,6.01643
CC(C)(F)CN1[C@H](c2ccc(\C=C\C(=O)O)cc2)c3ccc(O)cc3CC1(C)C,1,3.473396,4,0.59483,13.17601,2.188964,-0.07734,0.13067,0.5171,0.57043,60.77,1.944,3,1,0,0.93967,6.299
C[C@H](CF)CN1[C@@H](c2ccc(O)cc2CC1(C)C)c3c(F)cc(\C=C\C(=O)O)cc3F,1,3.488435,4,0.60484,18.38638,1.907621,-0.12043,0.18423,0.55976,0.62356,60.77,2.048,3,1,0,1.0423,6.92029
C[C@H](CF)CN1[C@H](c2ccc(\C=C\C(=O)O)cc2)c3ccc(O)cc3CC1(C)C,1,3.491597,4,0.59483,13.23296,2.345955,-0.07734,0.13067,0.5171,0.57043,60.77,1.984,3,1,0,0.92729,6.38029
COC[C@H](C)CN1[C@@H](c2ccc(O)cc2CC1(C)C)c3c(F)cc(\C=C\C(=O)O)cc3F,1,3.4984,5,0.60938,18.69099,2.087621,-0.10747,0.16407,0.5466,0.6032,70,2.2,4,1,0.115126,1.03402,7.12761
CC(C)CN1[C@@H](c2ccc(O)cc2CC1(C)C)c3c(F)cc(\C=C\C(=O)O)cc3F,1,3.468506,4,0.6,15.95501,2.116371,-0.0989,0.15746,0.53843,0.59699,60.77,2.015,3,1,0.272533,1.00747,6.56044
C[C@@H]1Cc2cc(O)ccc2[C@H](N1c3ccc(OC(F)(F)F)cc3)c4ccc(\C=C\C(=O)O)cc4,1,3.595714,5,0.625,20.99571,2.123854,-0.12688,0.22279,0.56855,0.66446,70,2.459,3,1,0,1.16804,8.92237
C[C@@H]1Cc2cc(O)ccc2[C@H](N1CC(C)(C)F)c3c(F)cc(\C=C\C(=O)O)cc3F,1,3.487743,4,0.60833,18.34903,1.729797,-0.1258,0.19459,0.56534,0.63413,60.77,2.048,3,1,0,1.05507,6.85274
C[C@H](CF)CN1[C@H](C)Cc2cc(O)ccc2[C@H]1c3c(F)cc(\C=C\C(=O)O)cc3F,1,3.505945,4,0.60833,18.40647,1.886788,-0.1258,0.19459,0.56534,0.63413,60.77,2.088,3,1,0,1.04187,6.93403
C[C@H](CF)CN1[C@H](C)Cc2cc(O)ccc2[C@H]1c3ccc(\C=C\C(=O)O)cc3,1,3.509122,4,0.59821,13.25241,2.325121,-0.0808,0.13804,0.5208,0.57804,60.77,2.024,3,1,0.208225,0.92715,6.39403
COC[C@H](C)CN1[C@H](C)Cc2cc(O)ccc2[C@H]1c3c(F)cc(\C=C\C(=O)O)cc3F,1,3.515909,5,0.6129,18.71085,2.066788,-0.112,0.17266,0.55132,0.61199,70,2.24,4,1,0.136584,1.03334,7.14135
COC[C@H](C)CN1[C@H](C)Cc2cc(O)ccc2[C@H]1c3ccc(\C=C\C(=O)O)cc3,1,3.519087,5,0.60345,13.5563,2.505121,-0.0695,0.12001,0.50926,0.55977,70,2.176,4,1,0.390174,0.91974,6.60135
COc1ccc2[C@H](N(CC(C)C)[C@H](C)Cc2c1)c3ccc(\C=C\C(=O)O)cc3,1,3.49233,4,0.59821,11.07757,2.584892,-0.05577,0.10386,0.49577,0.54386,49.77,1.854,3,1,0.571779,0.88661,6.27834
CC(C)CN1[C@H](C)Cc2ccccc2[C@H]1c3ccc(\C=C\C(=O)O)cc3,1,3.48879,3,0.58654,8.271825,2.606245,-0.04354,0.09216,0.48408,0.5327,40.54,1.693,3,1,0.599986,0.84974,5.79371
CC(C)CN1CCc2cc(O)c(C)cc2[C@H]1c3ccc(\C=C\C(=O)O)cc3,0,3.509602,4,0.59259,10.83056,2.505538,-0.05827,0.10974,0.49853,0.55,60.77,2.006,3,1,0.560218,0.89169,6.10361
CC(C)CN1CCc2c(C)c(O)ccc2[C@H]1c3ccc(\C=C\C(=O)O)cc3,0,3.508973,4,0.59259,10.82625,2.505538,-0.05827,0.10974,0.49853,0.55,60.77,2.006,3,1,0.560218,0.89038,6.11953
CC(C)CN1[C@H](c2ccc(\C=C\C(=O)O)cc2)c3ccc(O)cc3CC1(C)C,1,3.471669,4,0.58929,10.80231,2.554705,-0.05577,0.10386,0.49577,0.54386,60.77,1.951,3,1,0.526123,0.89017,6.02045
CC(C)CN1[C@H](C)Cc2cc(O)ccc2[C@@]1(C)c3ccc(\C=C\C(=O)O)cc3,0,3.443797,4,0.58929,10.77132,2.554705,-0.05577,0.10386,0.49577,0.54386,60.77,1.951,3,1,0.526123,0.90076,6.00314
CC(C)CN1[C@H](C)Cc2cc(O)ccc2[C@H]1c3ccc(\C=C\C(=O)O)cc3,1,3.489193,4,0.59259,10.82089,2.533871,-0.05827,0.10974,0.49853,0.55,60.77,1.991,3,1,0.547582,0.89128,6.03419
CC(C)CN1CCc2cc(O)ccc2[C@@]1(C)c3ccc(\C=C\C(=O)O)cc3,0,3.464993,4,0.59259,10.79367,2.513038,-0.05827,0.10974,0.49853,0.55,60.77,1.99,3,1,0.542373,0.90691,6.01643
CC(C)CN1CCc2cc(O)ccc2[C@@H]1c3ccc(\C=C\C(=O)O)cc3,0,3.509564,4,0.59615,10.84239,2.492205,-0.061,0.11632,0.50154,0.55686,60.77,2.03,3,1,0.563832,0.89678,6.04748
CC(C)CN1CCc2cc(O)ccc2[C@H]1c3ccc(\C=C\C(=O)O)cc3,0,3.509564,4,0.59615,10.84239,2.492205,-0.061,0.11632,0.50154,0.55686,60.77,2.03,3,1,0.563832,0.89678,6.04748
OC(=O)\C=C\c1ccc(cc1)C2N(CCc3cc(O)ccc23)c4ccc(OC(F)(F)F)cc4,1,3.616084,5,0.62879,21.01825,2.082187,-0.13217,0.2356,0.5741,0.67754,70,2.498,3,1,0,1.16734,8.93566
OC(=O)\C=C\c1ccc(cc1)C2N(Cc3ccccc3)CCc4cc(O)ccc24,1,3.580774,4,0.60345,10.91503,2.455168,-0.0554,0.13179,0.49861,0.575,60.77,2.495,3,1,0.080611,1.04519,8.01478
OC(=O)\C=C\c1ccc(cc1)C2N(CCc3cc(O)ccc23)c4ccccc4,1,3.602853,4,0.60714,10.93755,2.376464,-0.05786,0.14008,0.50145,0.58367,60.77,2.467,3,1,0.031716,1.0651,7.89385
CC(C)CN1[C@@H](c2ccc(\C=C\C(=O)O)cc2)c3ccc(O)cc3CC1(C)C,1,3.471669,4,0.58929,10.80231,2.554705,-0.05577,0.10386,0.49577,0.54386,60.77,1.951,3,1,0.526123,0.89017,6.02045
CCCCCCNCCOc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,0,3.000178,5,0.59286,16.96974,-1.77368,-0.06479,0.12727,0.5062,0.56869,107.03,3.054,2,1,0,1.03287,8.49997
CCCCCCCCNCCOc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,0,3.007043,5,0.58784,16.97748,-1.77787,-0.0605,0.11646,0.50145,0.55741,107.03,3.054,2,1,0,0.99529,8.49997
CCCCCCCCCCNCCOc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,0,3.008759,5,0.58333,16.97941,-1.78135,-0.05674,0.10732,0.49728,0.54786,107.03,3.054,2,1,0,0.95954,8.49997
CCCCCCCCCCCCNCCOc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,0,3.009188,5,0.57927,16.97989,-1.78427,-0.05342,0.09951,0.49359,0.53968,107.03,3.054,2,1,0,0.92578,8.49997
CCCCCCCCCCCCCCNCCOc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,0,3.009295,5,0.57558,16.98001,-1.78677,-0.05047,0.09276,0.4903,0.53259,107.03,3.054,2,1,0,0.89401,8.49997
CCCCCCCCCCCCCCCCNCCOc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,0,3.009322,5,0.57222,16.98004,-1.78892,-0.04782,0.08685,0.48736,0.52639,107.03,3.054,2,1,0,0.86416,8.49997
CCCCCCCCCCCCCCCCCCNCCOc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,0,3.009329,5,0.56915,16.98005,-1.7908,-0.04544,0.08166,0.4847,0.52092,107.03,3.054,2,1,0,0.83613,8.49997
CCc1ccc2c(c1)C(Cc3cc(O)cc(C)c23)c4ccc(OCCN5CCOCC5)cc4,0,3.406655,4,0.62121,12.04479,2.385907,-0.04423,0.09585,0.48929,0.54091,41.93,2.502,2,1,0.266296,0.90956,7.55987
CNCCCCCCCCCCCCn1c(c(C)c2cc(O)ccc12)c3ccc(O)cc3,1,6.287162,4,0.58594,11.36116,2.390522,-0.03684,0.07105,0.47597,0.51019,57.42,2.288,2,2,0,0.75006,6.03234
Cc1c(c2ccc(O)cc2)n(CCCCn3c(c(C)c4cc(O)ccc34)c5ccc(O)cc5)c6ccc(O)cc16,1,7.173193,6,0.625,17.32174,2.313915,-0.05321,0.13047,0.49867,0.57593,90.78,3.919,2,2,0,1.20542,11.04137
COc1ccc(\C=C(\C(=O)N(C)CCCCCCCCCCCCn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)/c5cc(OC)c(OC)c(OC)c5)cc1O,1,6.802579,10,0.61404,28.18009,1.743821,-0.06805,0.11867,0.50793,0.55855,122.85,5.523,3,2,0,1.15779,13.28325
CN1CCN(CCOc2ccc(cc2)N3C(=O)c4cc(O)ccc4C5=C3c6ccc(O)cc6C5=O)CC1,1,10.24107,8,0.66892,23.6948,1.900945,-0.08958,0.10774,0.53611,0.55427,93.55,3.354,7,3,0.094597,0.75099,5.70629
Oc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCN5CCOCC5)cc4)c6ccc(O)cc6C3=O,1,7.025047,8,0.66667,23.47544,1.495435,-0.10056,0.18306,0.5475,0.63,99.54,4.111,5,2,0,1.18503,9.676
Oc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCN5CCCCC5)cc4)c6ccc(O)cc6C3=O,1,7.025047,7,0.65278,20.47798,1.509324,-0.08518,0.16005,0.53211,0.60699,90.31,3.926,4,2,0,1.14899,9.17785
Oc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCN5CCCC5)cc4)c6ccc(O)cc6C3=O,1,6.973898,7,0.65714,20.42159,1.505852,-0.0885,0.16845,0.53587,0.61582,90.31,3.926,4,2,0,1.16556,9.17785
CCN(CC)CCOc1ccc(cc1)N2C(=O)c3cc(O)ccc3C4=C2c5ccc(O)cc5C4=O,1,6.836496,7,0.64286,20.27012,1.497588,-0.08571,0.16113,0.53004,0.60546,90.31,3.776,4,2,0,1.18111,9.22158
CN(C)CCOc1ccc(cc1)N2C(=O)c3cc(O)ccc3C4=C2c5ccc(O)cc5C4=O,1,6.596797,7,0.65152,20.00587,1.487588,-0.09272,0.17919,0.53778,0.62424,90.31,3.776,4,2,0,1.23066,9.25528
COc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCCN5CCN(C)CC5)cc4)c6ccc(OC)cc6C3=O,1,10.24156,8,0.66875,24.20534,2.024527,-0.08071,0.09631,0.52617,0.54176,71.55,3.08,7,3,0.207824,0.74359,6.22682
COc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCCN5CCCCC5)cc4)c6ccc(OC)cc6C3=O,1,7.026222,7,0.65385,20.9896,2.027485,-0.07655,0.09225,0.52234,0.53804,68.31,2.832,6,2,0.21265,0.70353,5.61616
COc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCCN5CCCC5)cc4)c6ccc(OC)cc6C3=O,1,6.975132,7,0.65789,20.93589,2.024527,-0.07923,0.09572,0.52538,0.54187,68.31,2.832,6,2,0.213391,0.71226,5.61616
CCN(CC)CCCOc1ccc(cc1)N2C(=O)c3cc(OC)ccc3C4=C2c5ccc(OC)cc5C4=O,1,6.837889,7,0.64474,20.79162,1.62249,-0.07697,0.13994,0.52037,0.58333,68.31,3.502,4,2,0,1.15199,9.71546
COc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCCN(C)C)cc4)c5ccc(OC)cc5C3=O,1,6.598466,7,0.65278,20.53992,2.009318,-0.08259,0.10002,0.52659,0.54402,68.31,2.682,6,2,0.209175,0.7556,5.69359
COc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCN5CCN(C)CC5)cc4)c6ccc(OC)cc6C3=O,1,10.2465,8,0.67308,24.21747,2.02141,-0.08347,0.09984,0.52926,0.54564,71.55,3.08,7,3,0.20691,0.75727,6.22125
COc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCN5CCCCC5)cc4)c6ccc(OC)cc6C3=O,1,7.030471,7,0.65789,21.00065,1.629789,-0.07923,0.14551,0.52538,0.59167,68.31,3.652,4,2,0,1.14295,9.66616
COc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCN5CCCC5)cc4)c6ccc(OC)cc6C3=O,1,6.979322,7,0.66216,20.94426,2.02141,-0.08209,0.09946,0.52863,0.54599,68.31,2.832,6,2,0.213274,0.72449,5.61058
CCN(CC)CCOc1ccc(cc1)N2C(=O)c3cc(OC)ccc3C4=C2c5ccc(OC)cc5C4=O,1,6.84192,7,0.64865,20.79279,2.013145,-0.07968,0.09623,0.52337,0.53992,68.31,2.682,6,2,0.207357,0.73519,5.65431
COc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCN(C)C)cc4)c5ccc(OC)cc5C3=O,1,6.602221,7,0.65714,20.52855,2.003145,-0.08571,0.10411,0.53004,0.54844,68.31,2.682,6,2,0.208302,0.7686,5.68801
CCN(CC)CCOc1ccc(cc1)\C(=C(\CCCO)/c2ccccc2)\c3ccc(O)cc3,0,3.218532,4,0.58333,11.2588,2.340603,-0.04173,0.09488,0.48068,0.53382,52.93,2.486,2,1,0,0.9844,7.95234
CN(C)CCCOc1ccc(cc1)\C(=C(\CCCO)/c2ccccc2)\c3ccc(O)cc3,0,2.975291,4,0.58594,11.00618,2.151465,-0.04322,0.09933,0.48235,0.53846,52.93,2.486,2,1,0,1.01013,7.99161
CNCCOc1ccc(cc1)\C(=C(\CCCO)/c2ccccc2)\c3ccc(O)cc3,0,2.717135,4,0.58333,10.72643,3.072957,-0.04654,0.10962,0.48608,0.54915,61.72,2.401,2,1,0,1.0231,7.83717
CN(C)CCOc1ccc(cc1)\C(=C(\CCCF)/c2ccccc2)\c3ccc(O)cc3,0,2.979385,3,0.58871,10.99522,2.080399,-0.05139,0.11391,0.49071,0.55324,32.7,2.197,1,1,0,1.03424,8.01731
CN(C)CCOc1ccc(cc1)\C(=C(\CCC(F)F)/c2ccccc2)\c3ccc(O)cc3,0,2.97939,3,0.59375,13.35308,2.050773,-0.07028,0.13893,0.50941,0.57806,32.7,2.141,1,1,0,1.06833,8.23996
N#C\C(=C(/c1ccccc1)\c2ccc(OCCN3CCOCC3)cc2)\c4ccccc4,0,5.914217,4,0.6129,12.00468,2.354335,-0.04881,0.11595,0.49134,0.55848,45.49,3.004,3,2,0,1.06537,8.73795
N#C\C(=C(\c1ccccc1)/c2ccc(OCCN3CCOCC3)cc2)\c4ccccc4,0,5.914217,4,0.6129,12.00468,2.354335,-0.04881,0.11595,0.49134,0.55848,45.49,3.004,3,2,0,1.06537,8.73795
CN(C)CCOc1ccc(cc1)C(=C(C#N)c2ccccc2)c3ccccc3,0,5.486861,3,0.58929,8.536266,2.086974,-0.03731,0.10551,0.47731,0.54551,36.26,2.669,2,2,0,1.11085,8.31724
N#CC(=C(c1ccc(OCCN2CCOCC2)cc1)c3ccc(OCCN4CCOCC4)cc3)c5ccccc5,0,9.32242,7,0.64375,21.50409,2.354936,-0.06608,0.12035,0.50893,0.5632,67.19,3.748,5,3,0,1.06468,10.21907
CC\C(=C(/c1ccccc1)\c2ccc(\C=C\C(=O)O)cc2)\c3ccc(O)cc3,1,0,3,0.5625,7.306204,8.804483,-0.0475,0.13,0.4875,0.57,57.53,2.212,2,0,0,1.09443,7.96426
Cc1c(c2ccc3OCOc3c2)n(Cc4ccc(OCCN5CCCCC5)cc4)c6ccc(O)cc16,1,7.023919,6,0.65972,18.82331,2.313355,-0.06064,0.12169,0.50758,0.56863,56.09,3.519,2,2,0,0.9943,8.86706
CC(C)Oc1ccc(cc1)c2c(C)c3cc(O)ccc3n2Cc4ccc(OC5C=CC=C5)cc4,1,3.614096,4,0.61765,12.23246,2.320164,-0.04268,0.11405,0.48736,0.55873,43.62,2.745,1,1,0.133958,1.07994,9.16367
Cc1c(c2ccccc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccccc15,0,7.014492,3,0.625,10.10506,2.450615,-0.02558,0.07902,0.47103,0.52448,17.4,2.412,2,2,0,0.93029,7.98031
Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccccc15,1,7.015387,4,0.62879,12.63263,2.378241,-0.03769,0.09392,0.48275,0.53897,37.63,2.71,2,2,0,0.96441,8.22079
Cc1c(c2ccccc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,1,7.015649,4,0.62879,12.65477,2.352837,-0.03769,0.09392,0.48275,0.53897,37.63,2.71,2,2,0,0.96768,8.22079
COc1ccc2c(c1)c(C)c(c3ccc(O)cc3)n2Cc4ccc(OCCN5CCCCC5)cc4,1,7.022947,5,0.63571,15.44256,2.349908,-0.04781,0.1035,0.49213,0.54783,46.86,2.871,2,2,0,0.99873,8.70542
COc1ccc(cc1)c2c(C)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,1,7.018845,5,0.63571,15.44482,2.331484,-0.04781,0.1035,0.49213,0.54783,46.86,2.871,2,2,0,0.99826,8.70542
COc1ccc(cc1)c2c(C)c3cc(OC)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,0,7.02525,5,0.63889,15.7049,2.400928,-0.04622,0.09906,0.49022,0.54306,35.86,2.734,2,2,0,0.99587,8.94958
COc1ccc(cc1)c2c(C)c3cc(OC)ccc3n2Cc4ccc(OCCN5CCCCCC5)cc4,0,7.050795,5,0.63514,15.73305,2.403887,-0.04473,0.09498,0.48842,0.53867,35.86,2.734,2,2,0,0.98232,8.94958
CCOc1ccc(cc1)c2c(C)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,1,7.019997,5,0.63194,15.59251,2.339296,-0.04622,0.09906,0.49022,0.54306,46.86,2.871,2,2,0,0.98244,8.6481
CCOc1ccc(cc1)c2c(C)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCCC5)cc4,1,7.045542,5,0.62838,15.62066,2.342255,-0.04473,0.09498,0.48842,0.53867,46.86,2.871,2,2,0,0.96916,8.6481
Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(F)cc15,1,7.016543,4,0.63235,15.1824,2.224908,-0.05588,0.11759,0.50056,0.56227,37.63,2.761,2,2,0,1.00425,8.47525
Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCCCCCC4)cc3)c5ccc(O)cc15,1,7.05486,5,0.625,15.22463,2.285973,-0.04622,0.09906,0.49022,0.54306,57.86,3.008,2,2,0,0.97154,8.46127
CN(C)CCOc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1,0,6.588787,5,0.62903,14.71102,2.093754,-0.05367,0.12018,0.4962,0.56271,57.86,2.858,2,2,0,1.07883,8.5387
CCN(CC)CCOc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1,1,6.82821,5,0.62121,14.97486,2.27056,-0.04983,0.10883,0.49176,0.55077,57.86,2.858,2,2,0,1.03102,8.505
CCCN(CCC)CCOc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1,1,6.947921,5,0.61429,15.10678,2.277505,-0.0465,0.09943,0.48791,0.54085,57.86,2.858,2,2,0,0.99833,8.46127
CCCCN(CCCC)CCOc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1,0,7.007777,5,0.60811,15.17274,2.283422,-0.04358,0.09152,0.48454,0.53247,57.86,2.858,2,2,0,0.96687,8.46127
CC(C)N(CCOc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1)C(C)C,1,6.870879,5,0.61429,15.02188,2.273315,-0.0465,0.09943,0.48791,0.54085,57.86,2.78,2,2,0.491218,1.00422,8.45977
CCCCN(C)CCOc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1,0,6.798282,5,0.61765,14.94188,2.272859,-0.04811,0.10392,0.48977,0.54559,57.86,2.858,2,2,0,1.01949,8.49998
Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCC[N+](C)(C)C)cc3)c4ccc(O)cc14,1,6.823655,5,0.63281,14.94694,2.267296,-0.04934,0.11016,0.49157,0.55238,54.62,2.46,1,2,0,1.08969,8.65916
CC1CCCCN1CCOc2ccc(Cn3c(c(C)c4cc(O)ccc34)c5ccc(O)cc5)cc2,1,7.013843,5,0.62857,15.17943,2.281841,-0.04781,0.1035,0.49213,0.54783,57.86,2.969,2,2,0.652098,0.98894,8.44797
