SMILES,hERG,VP-0,CrippenMR,VP-1,MLFER_L,WPATH,Kier1,VABC,LipoaffinityIndex,ETA_Beta_s,AMR,Kier2,SP-0,SP-1,ECCEN,bpol,nAtom
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(c4ccc(\C=C\C(=O)O)cc4)C(F)(F)F,1,19.3809,130.5286,11.32011,15.771,3444,28.01939,437.2873,12.95797,21.25,140.2303,11.39612,25.3801,16.53475,825,34.97038,61
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3[C@]2(c4ccc(\C=C\C(=O)O)cc4)C(F)(F)F,1,19.3809,130.5286,11.32011,15.771,3444,28.01939,437.2873,12.95797,21.25,140.2303,11.39612,25.3801,16.53475,825,34.97038,61
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3[C@@]2(c4ccc(\C=C\C(=O)O)cc4)C(F)(F)F,1,19.3809,130.5286,11.32011,15.771,3444,28.01939,437.2873,12.95797,21.25,140.2303,11.39612,25.3801,16.53475,825,34.97038,61
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(C(F)F)c4ccc(\C=C\C(=O)O)cc4,1,19.08029,130.4776,11.22827,16.142,3261,27.04602,431.2197,12.23156,20.5,139.3406,11.58848,24.45745,16.22813,806,34.86059,61
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3[C@@]2(C(F)F)c4ccc(\C=C\C(=O)O)cc4,1,19.08029,130.4776,11.22827,16.142,3261,27.04602,431.2197,12.23156,20.5,139.3406,11.58848,24.45745,16.22813,806,34.86059,61
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3[C@]2(C(F)F)c4ccc(\C=C\C(=O)O)cc4,1,19.08029,130.4776,11.22827,16.142,3261,27.04602,431.2197,12.23156,20.5,139.3406,11.58848,24.45745,16.22813,806,34.86059,61
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3[C@@]2(C)c4ccc(\C=C\C(=O)O)cc4,1,18.74701,130.1476,11.00316,16.411,2901,25.10367,419.0846,12.8037,19,139.5282,10.72664,22.8801,15.28475,768,34.641,61
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3[C@]2(C)c4ccc(\C=C\C(=O)O)cc4,1,18.74701,130.1476,11.00316,16.411,2901,25.10367,419.0846,12.8037,19,139.5282,10.72664,22.8801,15.28475,768,34.641,61
OCCCNC(=O)\C=C\c1ccc(cc1)C(=C2C3CC4CC(CC2C4)C3)c5ccc(O)cc5,1,19.04243,132.4813,12.31076,17.986,3444,24.68371,440.197,11.26364,19.75,135.859,11.37278,22.78588,16.10169,989,37.69383,66
OC(=O)\C=C\c1ccc(cc1)C(=C2C3CC4CC(CC2C4)C3)c5ccc(O)cc5,1,16.42111,115.4046,10.61459,14.949,2204,20.87787,377.3123,10.52529,17.25,120.7362,8.859375,19.95745,14.06368,669,29.38138,55
OCCN(CCO)C(=O)\C=C\c1ccc(cc1)C(=C2C3CC4CC(CC2C4)C3)c5ccc(O)cc5,1,20.14397,138.5204,12.8795,18.845,4006,26.60092,466.2832,10.62875,21.25,144.9364,12.24,24.36323,17.05038,989,41.20025,70
CN(CCO)C(=O)\C=C\c1ccc(cc1)C(=C2C3CC4CC(CC2C4)C3)c5ccc(O)cc5,1,19.28254,132.4916,12.19426,17.568,3360,24.68371,440.197,11.58081,20,138.6441,10.94767,22.94902,16.01237,929,39.01383,66
CN(C)CCNC(=O)\C=C\c1ccc(cc1)C(=C2C3CC4CC(CC2C4)C3)c5ccc(O)cc5,1,20.33533,139.3325,12.70519,17.919,3803,25.64127,459.6995,13.28926,20.75,144.6742,11.58848,23.65613,16.45753,1022,42.95345,70
NCCCNC(=O)\C=C\c1ccc(cc1)C(=C2C3CC4CC(CC2C4)C3)c5ccc(O)cc5,1,19.17257,134.4499,12.40278,18.095,3444,24.68371,442.4036,11.75569,19.75,137.5165,11.37278,22.78588,16.10169,989,38.12704,67
NCCNC(=O)\C=C\c1ccc(cc1)C(=C2C3CC4CC(CC2C4)C3)c5ccc(O)cc5,1,18.46546,129.8329,11.90278,17.658,3087,23.7284,425.1076,11.2201,19.25,134.6049,10.72664,22.07878,15.60169,902,35.94062,64
OCCCCCNC(=O)\C=C\c1ccc(cc1)C(=C2C3CC4CC(CC2C4)C3)c5ccc(O)cc5,1,20.45665,141.7153,13.31076,18.984,4258,26.60092,474.789,12.44231,20.75,141.6822,12.69753,24.2001,17.10169,1172,42.06666,72
OCCCCNC(=O)\C=C\c1ccc(cc1)C(=C2C3CC4CC(CC2C4)C3)c5ccc(O)cc5,1,19.74954,137.0983,12.81076,18.485,3834,25.64127,457.493,11.83139,20.25,138.7706,12.0299,23.49299,16.60169,1078,39.88025,69
OCCNC(=O)\C=C\c1ccc(cc1)C(=C2C3CC4CC(CC2C4)C3)c5ccc(O)cc5,1,18.33533,127.8643,11.81076,17.477,3087,23.7284,422.901,10.7725,19.25,132.9474,10.72664,22.07878,15.60169,902,35.50742,63
CCCCNC(=O)\C=C\c1ccc(cc1)C(=C2C3CC4CC(CC2C4)C3)c5ccc(O)cc5,1,19.59522,135.6865,12.70164,17.635,3444,24.68371,448.7028,13.16337,19.5,137.3925,11.37278,22.78588,16.10169,989,39.88025,68
CCCC(CCC)(c1ccc(O)c(C)c1)c2cc(C)c(O)c(O)c2,1,15.05682,100.1918,8.684875,12.501,1206,20.3136,335.8111,8.872618,13.25,102.8238,8.589506,17.90541,11.35141,369,30.6098,52
CCCC(CCC)(c1ccc(O)c(C)c1)c2ccc(OCCN(C)C)c(C)c2,1,18.50942,120.553,10.52445,13.483,2073,24.27111,407.2016,13.43211,16,124.2754,11.4075,20.73384,13.33457,605,44.34466,65
CCCC(CCC)(c1ccc(OCCN(C)C)c(C)c1)c2ccc(O)c(O)c2,1,17.95663,118.3118,10.24806,13.753,2073,24.27111,398.6959,11.52274,16.25,121.5989,11.4075,20.73384,13.33457,605,42.15825,63
CCCC(CCC)(c1ccc(O)c(C)c1)c2ccc(O)c(O)c2,0,14.13417,96.2858,8.268208,12.025,1088,19.32639,318.5152,8.359917,12.75,98.5418,8.392734,17.03517,10.94072,352,28.42338,49
CCCC(CCC)(c1ccc(O)cc1)c2ccc(O)c(O)c2,0,13.21152,89.9606,7.851542,11.549,974,18.34026,301.2192,7.813576,12.25,94.2598,8.203125,16.16493,10.53004,335,26.23697,46
CCC(CC)(c1ccc(O)c(C)c1)c2ccc(O)c(O)c2,0,12.71996,87.0518,7.268208,11.027,860,17.35537,283.9232,7.177097,11.75,91.8914,7.050781,15.62096,9.940725,322,24.05055,43
CCC(CC)(c1ccc(O)cc1)c2ccc(O)c(O)c2,0,11.79731,80.7266,6.851542,10.551,760,16.37188,266.6272,6.631067,11.25,87.6094,6.84,14.75071,9.530041,305,21.86414,40
OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1,0,15.88844,115.4544,9.54939,16.297,2385,22.20313,344.1609,7.083209,17.5,126.9229,10.08,20.3801,13.9912,726,22.64531,45
OC(=O)CCc1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1,0,16.14795,115.8034,9.845813,16.357,2385,22.20313,346.7974,6.777958,17.5,126.094,10.08,20.3801,13.9912,726,24.83173,47
NC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1,0,16.01857,117.013,9.614458,17.378,2385,22.20313,346.3675,7.249685,17.5,127.1451,10.08,20.3801,13.9912,726,23.07852,46
OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccccc4C(F)F)cc1,1,16.7745,118.2346,10.05688,15.677,2759,24.13495,364.8018,8.604409,18.75,129.6422,10.95052,21.95745,14.91872,753,25.05131,47
COCc1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,1,17.55658,124.0126,10.38224,16.805,2787,24.13495,378.7529,8.721506,18.75,136.1253,11.42146,21.79432,15.04605,778,28.93414,51
C[C@H](O)c1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,1,17.46579,123.9114,10.45599,16.922,2759,24.13495,378.7529,7.844084,18.5,135.9585,10.95052,21.95745,14.91872,753,27.01814,51
CN(C)c1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,1,17.88844,128.1166,10.4498,17.136,2759,24.13495,380.9594,9.60591,19,138.9365,10.95052,21.95745,14.91872,753,30.09135,52
Cc1ncccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,1,16.31109,115.4906,9.691563,16.051,2341,22.20313,346.3675,7.870423,17.75,127.5349,10.08,20.3801,14.00804,699,25.05852,46
OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(F)cc4C(F)(F)F)cc1,1,17.37573,118.2376,10.24838,15.314,3213,26.07407,376.9369,9.669402,20.25,130.6597,10.94767,23.75035,15.61321,832,25.2709,47
OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccccc4C(F)(F)F)cc1,1,17.07512,118.2796,10.14871,15.306,2971,25.10367,370.8694,9.425098,19.5,130.5319,10.72664,22.8801,15.21937,780,25.16111,47
Cc1cc(F)ccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,1,16.74184,117.6536,9.931432,15.954,2568,23.16804,358.7342,9.008011,18,129.7272,10.29244,21.25035,14.40189,751,24.94152,47
CC(C)c1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,1,18.01857,127.8786,10.77514,16.716,2759,24.13495,387.2587,10.10074,18.25,138.3651,10.95052,21.95745,14.91872,753,29.20455,53
CC(C)(C)c1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,1,18.94122,132.4896,11.08177,17.031,2971,25.10367,404.5546,10.87803,18.75,143.2241,10.72664,22.8801,15.21937,780,31.39097,56
CCc1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,1,17.14833,123.1676,10.39243,16.445,2549,23.16804,369.9627,9.428833,17.75,134.4478,10.7448,21.08721,14.54605,726,27.01814,50
Cc1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,1,16.44122,117.6956,9.831766,15.946,2341,22.20313,352.6667,8.86557,17.25,129.5994,10.08,20.3801,14.00804,699,24.83173,47
OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccccc4)cc1,0,15.51857,113.7896,9.415099,15.47,2162,21.24037,335.3707,8.279653,16.75,125.3174,9.871282,19.50986,13.59736,674,22.64531,44
OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(cc4)C(F)(F)F)cc1,1,17.07512,118.0136,10.14273,15.306,3147,25.10367,370.8694,9.763112,19.5,130.5319,10.72664,22.8801,15.20253,842,25.16111,47
OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(F)cc4)cc1,1,15.81919,113.7476,9.514765,15.478,2385,22.20313,341.4383,8.459581,17.5,125.4452,10.08,20.3801,13.9912,726,22.75511,44
COc1ccc(cc1)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,1,16.84947,120.3416,9.938155,16.306,2637,23.16804,361.4569,8.331141,18.25,131.9609,10.7448,21.08721,14.52921,780,26.74773,48
Cc1cc(ccc1O)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,0,16.81109,121.7796,9.966056,16.773,2589,23.16804,361.4569,7.606041,18,131.2049,10.29244,21.25035,14.40189,753,24.83173,48
CC\C(=C/c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1)\C(=O)O,1,17.51819,124.6884,10.52672,17.272,2877,24.13495,378.7529,7.812435,18.5,136.1284,10.95052,21.95745,14.93989,782,27.01814,51
C\C(=C/C(=O)O)\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1,1,16.81109,120.0714,9.966056,16.773,2595,23.16804,361.4569,7.386578,18,131.2049,10.29244,21.25035,14.40189,751,24.83173,48
C\C(=C/c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1)\C(=O)O,1,16.81109,120.0714,9.966056,16.773,2616,23.16804,361.4569,7.453085,18,131.28,10.29244,21.25035,14.40189,753,24.83173,48
COc1cc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)ccc1\C=C\C(=O)O,0,17.21933,122.0064,10.07843,17.107,2771,24.13495,370.2471,7.060417,19,133.5664,10.95052,21.95745,14.93989,770,26.74773,49
Cc1cc(\C=C\C(=O)O)ccc1Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4,1,16.81109,118.7504,9.966056,16.773,2550,23.16804,361.4569,7.620658,18,131.2049,10.29244,21.25035,14.40189,745,24.83173,48
Cc1cc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)ccc1\C=C\C(=O)O,1,16.81109,119.3604,9.966056,16.773,2563,23.16804,361.4569,7.623327,18,131.2049,10.29244,21.25035,14.40189,747,24.83173,48
OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cn1,0,15.7583,113.2494,9.409187,16.402,2385,22.20313,337.8617,6.216809,18,123.5505,10.08,20.3801,13.9912,726,22.87211,44
Cn1cnc(\C=C\c2ccc(Oc3c(sc4cc(O)ccc34)c5ccc(O)cc5)cc2)c1,1,18.0821,133.7938,10.85575,18.11,3258,23.7284,374.569,9.998661,20.25,144.4144,10.72664,22.07878,15.54685,938,29.36014,52
Oc1ccc(cc1)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\c5c[nH]cn5)cc4,1,17.13489,128.5648,10.46949,18.245,2946,22.77551,357.273,9.043722,19.5,138.7177,10.50812,21.20853,15.153,861,25.85373,49
Cn1nnc(\C=C\c2ccc(Oc3c(sc4cc(O)ccc34)c5ccc(O)cc5)cc2)n1,0,17.82183,129.3838,10.61609,17.047,3258,23.7284,361.9706,8.50896,19.75,141.3131,10.72664,22.07878,15.54685,938,25.85373,50
Cn1nnnc1\C=C\c2ccc(Oc3c(sc4cc(O)ccc34)c5ccc(O)cc5)cc2,0,17.82183,129.3838,10.61609,17.047,3232,23.7284,361.9706,8.594297,19.75,143.3273,10.72664,22.07878,15.56368,892,25.85373,50
Oc1ccc(cc1)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\c5nnn[nH]5)cc4,0,16.87461,124.1548,10.21887,16.726,2946,22.77551,344.6746,7.755979,19,137.6306,10.50812,21.20853,15.153,861,22.34731,47
OCCNC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1,1,17.80265,127.9141,10.74556,18.825,3319,25.10367,389.7497,7.292711,19.5,139.1341,12.10938,22.50142,15.52921,954,28.77135,53
Oc1ccc(cc1)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)NCCC(F)(F)F)cc4,1,18.98933,131.5003,11.34984,17.844,4447,28.01939,416.4581,9.947441,21.5,141.2035,12.69753,25.00142,16.67566,1113,31.28714,55
CNC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1,1,16.94122,121.8853,10.07578,17.486,2666,23.16804,363.6634,8.054246,18.25,132.8418,10.7448,21.08721,14.52921,798,26.58493,49
CC(F)c1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,1,17.39654,122.8006,10.41601,16.252,2759,24.13495,376.0302,9.155905,18.5,134.2664,10.95052,21.95745,14.91872,753,27.12793,50
CC(F)(F)c1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,1,17.69715,122.8456,10.45973,15.992,2971,25.10367,382.0978,9.516074,19.25,134.664,10.72664,22.8801,15.21937,780,27.23773,50
CC(F)(F)c1cc(F)ccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,1,17.99777,122.8036,10.5594,16,3213,26.07407,388.1653,9.691385,20,134.7918,10.94767,23.75035,15.61321,832,27.34752,50
CN(c1ccc(\C=C\C(=O)O)cc1)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,1,16.9274,121.8064,10.03557,16.258,2530,23.16804,363.6634,8.564572,18.25,133.8985,10.29244,21.25035,14.41872,743,25.98893,49
CC1=C(C(=O)Oc2cc(O)ccc12)c3ccc(O)cc3C,0,11.67503,81.6926,6.535654,11.78,866,15.87902,257.7881,4.907021,12.75,85.9643,6.245675,15.1459,9.969234,367,18.1789,35
CC1=C(C(=O)Oc2cc(O)ccc12)c3ccc(O)cc3Cl,0,11.80892,82.7966,6.6026,12.102,866,15.87902,255.7031,4.381615,13,86.3985,6.245675,15.1459,9.969234,367,15.31928,32
CCC1=C(C(=O)Oc2cc(O)ccc12)c3ccc(O)cc3F,0,11.7601,82.3616,6.785296,11.785,967,16.84375,263.8556,5.386862,13.5,86.6585,6.857143,15.85301,10.50724,382,18.28869,35
Oc1ccc2C(=C(C(=O)Oc2c1)c3ccc(O)c(F)c3)c4ccc(O)c(F)c4,0,14.11022,99.2374,8.125259,14.633,1825,21.24037,316.7315,6.74471,17.5,107.777,8.625709,19.99927,13.34624,517,18.39848,40
Oc1ccc(cc1)C2=C(c3ccc(O)cc3)c4ccc(O)cc4OC2=O,0,13.50899,99.3214,7.913961,14.779,1512,19.32224,304.5964,5.615562,16,107.5214,8.163265,18.25878,12.52488,479,18.1789,40
c1ccc(cc1)c2c3ccccc3nc4cc5ccccc5cc24,0,13.10747,104.116,8.167298,13.691,1184,16.19388,269.4411,12.38112,14.5,112.0397,6.9575,15.93251,11.89898,427,17.71811,39
FC(F)(F)c1ccc2cc3nc4ccccc4c(c5ccccc5)c3cc2c1,1,14.66401,108.34,8.894929,13.527,1865,19.93359,304.9397,13.74693,17.25,117.2542,7.921875,19.30275,13.50415,554,20.2339,42
Oc1ccc2cc3nc4ccccc4c(c5ccccc5)c3cc2c1,0,13.47733,108.2,8.301589,14.518,1334,17.12247,278.2313,11.10618,15.25,113.6452,7.197279,16.80275,12.29283,453,17.71811,40
FC(F)(F)c1cccc2c(c3ccccc3)c4cc5ccccc5cc4nc12,1,14.66401,108.34,8.900912,13.527,1769,19.93359,304.9397,13.61289,17.25,117.2542,7.921875,19.30275,13.52099,513,20.2339,42
Oc1cccc2c(c3ccccc3)c4cc5ccccc5cc4nc12,0,13.47733,108.2,8.307572,14.518,1310,17.12247,278.2313,10.99348,15.25,113.6452,7.197279,16.80275,12.30966,444,17.71811,40
Clc1ccc2c(c3ccccc3)c4cc5ccccc5cc4nc2c1,1,14.16401,109.126,8.644929,14.515,1328,17.12247,284.6521,12.52755,15.25,116.7559,7.197279,16.80275,12.29283,458,17.0449,39
Oc1ccc2c(c3ccccc3)c4cc5ccccc5cc4nc2c1,0,13.47733,108.2,8.301589,14.518,1328,17.12247,278.2313,11.11761,15.25,113.6452,7.197279,16.80275,12.29283,458,17.71811,40
Clc1c2ccccc2cc3c(c4ccccc4)c5ccccc5nc13,0,14.16401,109.126,8.656895,14.515,1294,17.12247,284.6521,12.51706,15.25,116.7559,7.197279,16.80275,12.3265,442,17.0449,39
Oc1ccc2c(C(=O)c3ccc(OCCN4CCCCC4)cc3)c(sc2c1)c5ccc(Cl)cc5,1,20.37016,139.7878,12.79167,18.946,3843,25.64127,429.5482,11.18832,21,147.8506,12.0299,23.49299,16.58052,1047,35.97738,60
Oc1ccc2Cc3sc4cc(O)ccc4c3C(c5ccc(OCCN6CCCCC6)cc5)c2c1,1,19.98234,133.9378,12.98401,18.693,3628,24.3432,421.9131,11.91553,21.25,146.5759,10.77551,23.07034,16.653,1018,37.879,63
CN(C)CCOc1ccc(NC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(O)cc4)cc1,0,17.83145,126.4693,10.14381,17.419,3086,25.10367,395.7738,8.475978,20.5,134.9741,11.62016,22.66456,15.40189,851,33.66697,56
CCN(CC)CCOc1ccc(NC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(O)cc4)cc1,1,19.24567,135.7033,11.29605,18.417,3766,27.04602,430.3658,9.623306,21.5,143.5617,12.99193,24.07878,16.4779,965,38.0398,62
Oc1ccc(cc1)C2=C(Nc3ccc(OCCN4CCCC4)cc3)c5ccc(O)cc5OC2=O,0,18.65988,133.5893,11.38184,18.773,3761,25.64127,418.0094,9.233752,22,138.8283,12.0299,23.49299,16.56368,999,35.85338,60
Oc1ccc(cc1)C2=C(Nc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5OC2=O,0,19.36699,138.2063,11.88184,19.272,4134,26.60092,435.3053,9.881592,22.5,141.7399,12.69753,24.2001,17.06368,1083,38.0398,63
Fc1ccc(cc1)C2=C(Nc3ccc(OCCN4CCCCC4)cc3)c5ccccc5OC2=O,1,18.92787,134.8347,11.71292,17.652,3845,25.64127,423.7924,12.39154,21.75,138.6567,12.49704,23.32985,16.66984,1050,38.14959,61
COc1ccc2C(=C(C(=O)Oc2c1)c3ccc(F)cc3)Nc4ccc(OCCN5CCCCC5)cc4,1,20.25877,141.3867,12.23598,18.462,4458,27.5625,449.8787,12.49135,23.25,145.3002,13.37521,24.9072,17.60169,1118,42.252,65
CN(C)CCOc1ccc(NC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(F)cc4)cc1,1,17.7622,124.7625,10.10918,16.6,3086,25.10367,393.0512,9.93695,20.5,133.4964,11.62016,22.66456,15.40189,851,33.77676,55
CCN(CC)CCOc1ccc(NC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(F)cc4)cc1,1,19.17642,133.9965,11.26143,17.598,3766,27.04602,427.6431,11.0838,21.5,142.084,12.99193,24.07878,16.4779,965,38.14959,61
Oc1ccc2C(=C(C(=O)Oc2c1)c3ccc(F)cc3)Nc4ccc(OCCN5CCCC5)cc4,1,18.59063,131.8825,11.34721,17.954,3761,25.64127,415.2867,10.69405,22,137.3506,12.0299,23.49299,16.56368,999,35.96318,59
Oc1ccc2C(=C(C(=O)Oc2c1)c3ccc(F)cc3)Nc4ccc(OCCN5CCCCC5)cc4,1,19.29774,136.4995,11.84721,18.453,4134,26.60092,432.5827,11.34169,22.5,140.2622,12.69753,24.2001,17.06368,1083,38.14959,62
COc1ccc(cc1)C2=C(Nc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5OC2=O,1,20.32802,143.0935,12.2706,19.281,4479,27.5625,452.6013,11.0465,23.25,146.7779,13.37521,24.9072,17.60169,1150,42.14221,66
COc1ccc(cc1)C2=C(Oc3ccc(OCCN4CCCCC4)cc3)c5ccc(OC)cc5OC2=O,1,21.1973,146.804,12.56762,18.738,4816,28.52588,467.6908,11.91432,24,150.135,14.0625,25.61431,18.13969,1185,46.40742,68
COc1ccc2C(=C(C(=O)Oc2c1)c3ccc(F)cc3)Oc4ccc(OCCN(C)C)cc4,1,18.63149,128.473,10.4062,16.057,3358,26.07407,408.1406,10.79699,21.25,136.8535,12.3008,23.37167,15.93989,882,38.04197,57
COc1ccc2C(=C(C(=O)Oc2c1)c3ccc(F)cc3)Oc4ccc(OCCN5CCCCC5)cc4,1,20.16702,140.21,12.14423,17.91,4458,27.5625,447.6721,12.20205,23.25,143.6193,13.37521,24.9072,17.60169,1118,42.4148,64
CN(C)CCOc1ccc(OC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(O)cc4)cc1,0,17.7397,125.2926,10.05206,16.867,3086,25.10367,393.5673,8.207881,20.5,133.2932,11.62016,22.66456,15.40189,851,33.82976,55
Oc1ccc(cc1)C2=C(Oc3ccc(OCCN4CCCC4)cc3)c5ccc(O)cc5OC2=O,0,18.56813,132.4126,11.29009,18.221,3761,25.64127,415.8028,8.956689,22,137.1474,12.0299,23.49299,16.56368,999,36.01618,59
Oc1ccc(cc1)C2=C(Oc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5OC2=O,1,19.27523,137.0296,11.79009,18.72,4134,26.60092,433.0988,9.601182,22.5,140.059,12.69753,24.2001,17.06368,1083,38.20259,62
CN(C)CCOc1ccc(OC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(F)cc4)cc1,0,17.67045,123.5858,10.01743,16.048,3086,25.10367,390.8446,9.666714,20.5,131.8155,11.62016,22.66456,15.40189,851,33.93955,54
CCN(CC)CCOc1ccc(OC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(F)cc4)cc1,1,19.08466,132.8198,11.16967,17.046,3766,27.04602,425.4366,10.80542,21.5,140.4031,12.99193,24.07878,16.4779,965,38.31238,60
Oc1ccc2C(=C(C(=O)Oc2c1)c3ccc(F)cc3)Oc4ccc(OCCN5CCCC5)cc4,1,18.49888,130.7058,11.25546,17.402,3761,25.64127,413.0802,10.41485,22,135.6697,12.0299,23.49299,16.56368,999,36.12597,58
Oc1ccc2C(=C(C(=O)Oc2c1)c3ccc(F)cc3)Oc4ccc(OCCN5CCCCC5)cc4,1,19.20599,135.3228,11.75546,17.901,4134,26.60092,430.3761,11.05914,22.5,138.5813,12.69753,24.2001,17.06368,1083,38.31238,61
OC1CCC(CC1)C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c5ccc(O)cc5CCC2,1,20.59374,138.5376,13.39225,17.576,3968,26.60092,468.8335,12.0275,21.5,136.6569,12.69753,24.2001,17.10169,1065,46.64087,73
Cc1oc2cc(ccc2n1)C3=C(c4ccc(O[C@H]5CCN(CCCF)C5)cc4)c6ccc(O)cc6CCC3,1,21.75092,150.7938,13.55588,19.314,4898,28.13521,469.7199,13.37593,24.25,154.5291,12.88686,26.0619,18.56801,1234,44.41083,71
Oc1ccc2C(=C(CCCc2c1F)c3ccc(OC(F)F)cc3F)c4ccc(O[C@H]5CCN(CCCF)C5)cc4,1,21.81556,142.7388,13.37729,17.455,5623,31.42562,491.5903,14.18398,25.25,149.8054,14.65036,28.22504,19.33374,1298,44.62321,70
COc1ccc(cc1F)C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c5ccc(O)cc5CCC2,1,21.18167,142.7008,13.00177,17.742,4588,28.52588,473.3877,13.68974,23,149.6718,13.57341,25.77745,18.05038,1163,44.29383,70
COc1ccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c5ccc(O)cc5CCC2)c(C)c1,1,21.8037,146.5748,13.31279,18.291,4562,28.52588,484.6161,14.06929,22.75,153.826,13.57341,25.77745,18.05038,1161,46.37045,73
CN1CCC(=CC1)C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c5ccc(O)cc5CCC2,1,20.80929,140.4998,13.09253,17.321,3968,26.60092,468.4036,13.0429,22,144.7342,12.69753,24.2001,17.10169,1065,47.52766,72
Oc1cccc(c1)C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c5ccc(O)cc5CCC2,1,19.92002,137.7816,12.50736,17.806,3940,26.60092,450.0241,12.127,21.5,144.506,12.69753,24.2001,17.10169,1039,40.08162,67
CCCCOC(=O)c1c(F)c(F)c(O)c(F)c1F,0,9.396888,56.1508,5.133566,6.437,610,16.05556,215.6509,6.362557,11,54.5782,6.9632,13.86988,8.41279,270,18.61807,28
CCCCOC(=O)c1cc(Cl)c(O)c(Cl)c1,0,10.30752,66.3388,5.666231,7.493,478,14.0625,221.8028,4.022,9.5,63.4994,6.666667,12.12939,7.557749,240,16.83248,28
CCCCOC(=O)c1cc(Br)c(O)c(Br)c1,0,11.96765,71.7188,6.496299,8.349,478,14.0625,229.9479,3.826486,9,69.1354,6.666667,12.12939,7.557749,240,18.57248,28
