SMILES,HOB,BCUTc-1l,SsOH,maxHsOH,MLFER_A,minsOH,minHsOH,nHsOH,maxsOH,nsOH,SHsOH
COC[C@@H]1C[C@H]2[C@@H]3CCC(O)C3CC[C@@H]2c4ccc(O)cc14,0,-0.39235,20.13915,0.466367,0.891,9.881345,0.293927,2,10.25781,2,0.760294
Cc1ccccc1C(=O)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,0,-0.36049,18.68487,0.715222,1.134,8.764793,0.497858,2,9.920079,2,1.21308
Cc1cc(F)ccc1C(=O)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,0,-0.36049,18.66812,0.716952,1.134,8.759174,0.50133,2,9.908945,2,1.218282
Cc1ccc(C(=O)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4)c(C)c1,0,-0.36049,18.73055,0.711762,1.134,8.779936,0.490914,2,9.950611,2,1.202675
Cc1cccc(C)c1C(=O)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,0,-0.36049,18.74846,0.710778,1.134,8.784271,0.487858,2,9.964194,2,1.198636
Cc1cc(F)cc(C)c1C(=O)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,0,-0.36049,18.73171,0.712508,1.134,8.778653,0.49133,2,9.95306,2,1.203838
Cc1cc(Cl)cc(C)c1C(=O)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,0,-0.36049,18.80095,0.707232,1.134,8.801678,0.480742,2,9.99927,2,1.187974
CC(C)c1cccc(c1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,0,-0.36051,18.99462,0.675458,1.134,8.914129,0.442995,2,10.0805,2,1.118453
CC(C)c1ccccc1N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,0,-0.36051,19.02347,0.673327,1.134,8.923537,0.43862,2,10.09994,2,1.111947
CC1(N(CCc2cc(O)ccc12)c3cccc(F)c3)c4ccc(\C=C\C(=O)O)cc4,0,-0.3605,18.8144,0.692,1.134,8.84456,0.469281,2,9.969843,2,1.161281
CC1(N(CCc2cc(O)ccc12)c3ccccc3)c4ccc(\C=C\C(=O)O)cc4,0,-0.3605,18.83583,0.689449,1.134,8.852792,0.465149,2,9.983039,2,1.154597
CC1(N(CCc2cc(O)ccc12)c3ccc(F)cc3)c4ccc(\C=C\c5oc(CO)nn5)cc4,0,-0.38738,19.11549,0.659008,0.891,9.060254,0.457719,2,10.05524,2,1.116727
CCCc1oc(\C=C\c2ccc(cc2)C3(C)N(CCc4cc(O)ccc34)c5ccc(F)cc5)nn1,0,-0.3605,10.08316,0.451173,0.546,10.08316,0.451173,1,10.08316,1,0.451173
Cc1oc(\C=C\c2ccc(cc2)C3(C)N(CCc4cc(O)ccc34)c5ccc(F)cc5)nn1,0,-0.36049,10.05329,0.457719,0.546,10.05329,0.457719,1,10.05329,1,0.457719
Cn1nnnc1\C=C\c2ccc(cc2)C3(C)N(CCc4cc(O)ccc34)c5ccc(F)cc5,0,-0.36049,10.05717,0.456852,0.546,10.05717,0.456852,1,10.05717,1,0.456852
Cn1nnc(\C=C\c2ccc(cc2)C3(C)N(CCc4cc(O)ccc34)c5ccc(F)cc5)n1,0,-0.36049,10.05436,0.457555,0.546,10.05436,0.457555,1,10.05436,1,0.457555
CC1(N(CCc2cc(O)ccc12)c3ccc(F)cc3)c4ccc(\C=C\c5nn[nH]n5)cc4,0,-0.36048,10.03651,0.461461,0.934,10.03651,0.461461,1,10.03651,1,0.461461
Cn1cncc1\C=C\c2ccc(cc2)C3(C)N(CCc4cc(O)ccc34)c5ccc(F)cc5,0,-0.36049,10.06671,0.452079,0.546,10.06671,0.452079,1,10.06671,1,0.452079
CC1(N(CCc2cc(O)ccc12)c3ccc(cc3)C(F)(F)F)c4ccc(\C=C\C(=O)O)cc4,0,-0.36051,18.83544,0.690864,1.134,8.852166,0.46708,2,9.983277,2,1.157944
Cn1cnc(\C=C\c2ccc(cc2)C3(C)N(CCc4cc(O)ccc34)c5ccc(F)cc5)c1,0,-0.36049,10.0639,0.452782,0.546,10.0639,0.452782,1,10.0639,1,0.452782
CC1(N(CCc2cc(O)ccc12)c3ccc(F)cc3)c4ccc(\C=C\c5cnc[nH]5)cc4,0,-0.36049,10.04638,0.456523,0.959,10.04638,0.456523,1,10.04638,1,0.456523
CC1(N(CCc2cc(O)ccc12)c3ccc(F)cc3)c4ccc(\C=C\C(=O)NCCC(F)(F)F)cc4,0,-0.36051,10.02526,0.458889,0.914,10.02526,0.458889,1,10.02526,1,0.458889
CC1(N(CCc2cc(O)ccc12)c3ccc(F)cc3)c4ccc(\C=C\C(=O)NCC(F)F)cc4,0,-0.36078,10.01415,0.461179,1.002,10.01415,0.461179,1,10.01415,1,0.461179
CNC(=O)\C=C\c1ccc(cc1)C2(C)N(CCc3cc(O)ccc23)c4ccc(F)cc4,0,-0.36049,10.00754,0.461625,0.914,10.00754,0.461625,1,10.00754,1,0.461625
CC1(N(CCc2cc(O)ccc12)c3ccc(F)cc3)c4ccc(CCC(=O)O)cc4,0,-0.36051,18.91192,0.648268,1.134,8.932409,0.464819,2,9.979509,2,1.113087
CC1(N(CCc2cc(O)ccc12)c3ccc(F)cc3)c4ccc(\C=C\C(=O)O)cc4,0,-0.3605,18.81751,0.691671,1.134,8.845604,0.468621,2,9.971905,2,1.160292
CC(C)(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,0,-0.36051,19.01226,0.673285,1.134,8.922479,0.440453,2,10.08979,2,1.113738
Cc1ccc(cc1F)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,0,-0.36051,18.86441,0.687555,1.134,8.864039,0.462337,2,10.00038,2,1.149892
Cc1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,0,-0.3605,18.88584,0.685004,1.134,8.87227,0.458204,2,10.01357,2,1.143209
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,0,-0.36051,18.97202,0.677192,1.134,8.906483,0.44637,2,10.06554,2,1.123562
CCCCc1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,0,-0.36051,19.0044,0.674551,1.134,8.919987,0.442741,2,10.08441,2,1.117292
CCCCCc1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,0,-0.36051,19.03487,0.671781,1.134,8.932611,0.438834,2,10.10226,2,1.110616
CC1(N(CCc2cc(O)ccc12)c3ccc(cc3)C4CC4)c5ccc(\C=C\C(=O)O)cc5,0,-0.36051,18.98185,0.677192,1.134,8.91039,0.44637,2,10.07146,2,1.123562
CC1(N(CCc2cc(O)ccc12)c3ccc(cc3)C4CCC4)c5ccc(\C=C\C(=O)O)cc5,0,-0.36051,19.02038,0.673732,1.134,8.925961,0.441268,2,10.09441,2,1.114999
CC(C)Cc1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,0,-0.36051,19.00588,0.674178,1.134,8.920404,0.442083,2,10.08547,2,1.116261
CC1(N(CCc2cc(O)ccc12)c3ccc(CC4CC4)cc3)c5ccc(\C=C\C(=O)O)cc5,0,-0.36051,19.01444,0.674178,1.134,8.923864,0.442083,2,10.09058,2,1.116261
CC1(N(CCc2cc(O)ccc12)c3ccc(CC(F)(F)F)cc3)c4ccc(\C=C\C(=O)O)cc4,0,-0.36052,18.88682,0.686288,1.134,8.872286,0.45994,2,10.01454,2,1.146228
CC(C)c1ccc(cn1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,0,-0.36051,18.9561,0.68015,1.134,8.900566,0.45137,2,10.05554,2,1.13152
CCC(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,0,-0.36051,19.01118,0.673732,1.134,8.922277,0.441268,2,10.08891,2,1.114999
CC(C)c1ccc(cc1F)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,0,-0.36051,18.95059,0.679743,1.134,8.898252,0.450502,2,10.05234,2,1.130245
CC(C)c1ccc(N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4)c(F)c1,0,-0.36051,18.94662,0.68015,1.134,8.896964,0.45137,2,10.04965,2,1.13152
CC(C)Cc1ccc(N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4)c(F)c1,0,-0.36051,18.98047,0.677136,1.134,8.910884,0.447083,2,10.06959,2,1.124219
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(c4ccc(\C=C\C(=O)O)cc4)C(F)(F)F,0,-0.36052,18.85149,0.689588,1.134,8.864397,0.469807,2,9.987095,2,1.159396
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3[C@]2(c4ccc(\C=C\C(=O)O)cc4)C(F)(F)F,0,-0.36052,18.85149,0.689588,1.134,8.864397,0.469807,2,9.987095,2,1.159396
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3[C@@]2(c4ccc(\C=C\C(=O)O)cc4)C(F)(F)F,0,-0.36052,18.85149,0.689588,1.134,8.864397,0.469807,2,9.987095,2,1.159396
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(C(F)F)c4ccc(\C=C\C(=O)O)cc4,0,-0.3608,18.89674,0.685456,1.222,8.880092,0.461995,2,10.01664,2,1.147451
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3[C@@]2(C(F)F)c4ccc(\C=C\C(=O)O)cc4,0,-0.3608,18.89674,0.685456,1.222,8.880092,0.461995,2,10.01664,2,1.147451
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3[C@]2(C(F)F)c4ccc(\C=C\C(=O)O)cc4,0,-0.3608,18.89674,0.685456,1.222,8.880092,0.461995,2,10.01664,2,1.147451
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3[C@@]2(C)c4ccc(\C=C\C(=O)O)cc4,0,-0.36051,18.97202,0.677192,1.134,8.906483,0.44637,2,10.06554,2,1.123562
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3[C@]2(C)c4ccc(\C=C\C(=O)O)cc4,0,-0.36051,18.97202,0.677192,1.134,8.906483,0.44637,2,10.06554,2,1.123562
OCCCNC(=O)\C=C\c1ccc(cc1)C(=C2C3CC4CC(CC2C4)C3)c5ccc(O)cc5,0,-0.42165,18.69054,0.610036,1.259,8.829688,0.483354,2,9.860855,2,1.093389
OC(=O)\C=C\c1ccc(cc1)C(=C2C3CC4CC(CC2C4)C3)c5ccc(O)cc5,0,-0.36051,18.65084,0.683318,1.134,8.860994,0.497716,2,9.789849,2,1.181034
OCCN(CCO)C(=O)\C=C\c1ccc(cc1)C(=C2C3CC4CC(CC2C4)C3)c5ccc(O)cc5,0,-0.41985,28.19523,0.558642,1.058,9.154908,0.478463,3,9.885413,3,1.595748
CN(CCO)C(=O)\C=C\c1ccc(cc1)C(=C2C3CC4CC(CC2C4)C3)c5ccc(O)cc5,0,-0.41983,18.87552,0.58642,0.802,9.009908,0.482369,2,9.865613,2,1.06879
CN(C)CCNC(=O)\C=C\c1ccc(cc1)C(=C2C3CC4CC(CC2C4)C3)c5ccc(O)cc5,0,-0.36052,9.883816,0.478911,0.759,9.883816,0.478911,1,9.883816,1,0.478911
NCCCNC(=O)\C=C\c1ccc(cc1)C(=C2C3CC4CC(CC2C4)C3)c5ccc(O)cc5,0,-0.36414,9.867028,0.48181,1.091,9.867028,0.48181,1,9.867028,1,0.48181
NCCNC(=O)\C=C\c1ccc(cc1)C(=C2C3CC4CC(CC2C4)C3)c5ccc(O)cc5,0,-0.36216,9.852205,0.485084,0.936,9.852205,0.485084,1,9.852205,1,0.485084
OCCCCCNC(=O)\C=C\c1ccc(cc1)C(=C2C3CC4CC(CC2C4)C3)c5ccc(O)cc5,0,-0.42176,18.71789,0.595302,1.259,8.830683,0.477497,2,9.887209,2,1.072799
OCCCCNC(=O)\C=C\c1ccc(cc1)C(=C2C3CC4CC(CC2C4)C3)c5ccc(O)cc5,0,-0.42176,18.7065,0.600917,1.259,8.831758,0.480267,2,9.874744,2,1.081184
OCCNC(=O)\C=C\c1ccc(cc1)C(=C2C3CC4CC(CC2C4)C3)c5ccc(O)cc5,0,-0.41985,18.66394,0.62642,1.015,8.818658,0.486814,2,9.845284,2,1.113234
CCCCNC(=O)\C=C\c1ccc(cc1)C(=C2C3CC4CC(CC2C4)C3)c5ccc(O)cc5,0,-0.3605,9.873201,0.480267,0.914,9.873201,0.480267,1,9.873201,1,0.480267
CCCC(CCC)(c1ccc(O)c(C)c1)c2cc(C)c(O)c(O)c2,1,-0.36064,29.95198,0.460286,1.381,9.891366,0.417973,3,10.13632,3,1.338545
CCCC(CCC)(c1ccc(O)c(C)c1)c2ccc(OCCN(C)C)c(C)c2,1,-0.36026,10.02175,0.435984,0.546,10.02175,0.435984,1,10.02175,1,0.435984
CCCC(CCC)(c1ccc(OCCN(C)C)c(C)c1)c2ccc(O)c(O)c2,1,-0.35875,19.88517,0.498484,0.838,9.771752,0.429602,2,10.11342,2,0.928086
CCCC(CCC)(c1ccc(O)c(C)c1)c2ccc(O)c(O)c2,1,-0.36065,29.43999,0.522786,1.381,9.63725,0.457973,3,9.955491,3,1.451045
CCCC(CCC)(c1ccc(O)cc1)c2ccc(O)c(O)c2,0,-0.3609,29.05425,0.532786,1.381,9.560213,0.470319,3,9.9009,3,1.535891
CCC(CC)(c1ccc(O)c(C)c1)c2ccc(O)c(O)c2,1,-0.36065,29.0658,0.547477,1.381,9.52286,0.489223,3,9.810083,3,1.531678
CCC(CC)(c1ccc(O)cc1)c2ccc(O)c(O)c2,0,-0.36089,28.68006,0.557477,1.381,9.445823,0.501569,3,9.755492,3,1.616523
OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1,0,-0.36138,28.22946,0.720012,1.677,8.741006,0.505931,3,9.879156,3,1.779015
OC(=O)CCc1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1,0,-0.36138,28.3282,0.67661,1.677,8.827812,0.502716,3,9.885586,3,1.729642
NC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1,0,-0.36138,19.50515,0.551118,1.541,9.617109,0.503709,2,9.888044,2,1.054827
OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccccc4C(F)F)cc1,0,-0.36076,18.64617,0.719355,1.222,8.747529,0.503586,2,9.898644,2,1.222941
COCc1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,0,-0.37934,18.78584,0.711004,1.134,8.791193,0.485321,2,9.994644,2,1.196325
C[C@H](O)c1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,0,-0.3882,29.0558,0.710466,1.479,8.783085,0.36188,3,10.29407,3,1.555932
CN(C)c1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,0,-0.36049,18.80787,0.708573,1.134,8.797461,0.479759,2,10.01041,2,1.188331
Cc1ncccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,0,-0.36048,18.67487,0.717461,1.134,8.756803,0.499759,2,9.918068,2,1.21722
OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(F)cc4C(F)(F)F)cc1,0,-0.36049,18.59921,0.72353,1.134,8.732734,0.512718,2,9.866477,2,1.236248
OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccccc4C(F)(F)F)cc1,0,-0.36049,18.61874,0.721577,1.134,8.739065,0.508586,2,9.879672,2,1.230163
Cc1cc(F)ccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,0,-0.36048,18.67279,0.716864,1.134,8.755574,0.497718,2,9.917218,2,1.214581
CC(C)c1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,0,-0.36048,18.81951,0.706022,1.134,8.800862,0.473586,2,10.01864,2,1.179607
CC(C)(C)c1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,0,-0.36048,18.87874,0.701577,1.134,8.819065,0.463586,2,10.05967,2,1.165163
CCc1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,0,-0.36048,18.75882,0.710466,1.134,8.782234,0.483586,2,9.976586,2,1.194052
Cc1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,0,-0.36048,18.69232,0.71491,1.134,8.761905,0.493586,2,9.930413,2,1.208496
OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccccc4)cc1,0,-0.36047,18.61535,0.720012,1.134,8.739525,0.505931,2,9.875822,2,1.225944
OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(cc4)C(F)(F)F)cc1,0,-0.36049,18.61554,0.721296,1.134,8.7388,0.508084,2,9.876745,2,1.22938
OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(F)cc4)cc1,0,-0.36048,18.59582,0.721966,1.134,8.733194,0.510064,2,9.862627,2,1.232029
COc1ccc(cc1)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,0,-0.36054,18.69221,0.716552,1.134,8.764613,0.498987,2,9.927594,2,1.215539
Cc1cc(ccc1O)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,0,-0.36125,28.58009,0.715568,1.677,8.760485,0.490571,3,9.923271,3,1.70207
CC\C(=C/c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1)\C(=O)O,0,-0.36138,28.78778,0.617512,1.677,9.219293,0.496385,3,9.921865,3,1.658617
C\C(=C/C(=O)O)\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1,0,-0.36138,28.45866,0.680012,1.677,8.92184,0.500014,3,9.905139,3,1.727995
C\C(=C/c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1)\C(=O)O,0,-0.36138,28.55835,0.657512,1.677,9.028043,0.500829,3,9.901536,3,1.706968
COc1cc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)ccc1\C=C\C(=O)O,0,-0.3769,28.4478,0.704387,1.677,8.863786,0.498987,3,9.930928,3,1.750528
Cc1cc(\C=C\C(=O)O)ccc1Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4,0,-0.36138,28.37927,0.704387,1.677,8.810309,0.495931,3,9.923271,3,1.745125
Cc1cc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)ccc1\C=C\C(=O)O,0,-0.36138,28.38727,0.699604,1.677,8.831898,0.497667,3,9.915547,3,1.743398
OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cn1,0,-0.36138,28.18342,0.733901,1.677,8.713229,0.510931,3,9.869156,3,1.802036
Cn1cnc(\C=C\c2ccc(Oc3c(sc4cc(O)ccc34)c5ccc(O)cc5)cc2)c1,0,-0.36138,19.64038,0.540776,1.089,9.680574,0.492033,2,9.959802,2,1.032809
Oc1ccc(cc1)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\c5c[nH]cn5)cc4,0,-0.36138,19.61051,0.543863,1.502,9.666498,0.495493,2,9.944008,2,1.039356
Cn1nnc(\C=C\c2ccc(Oc3c(sc4cc(O)ccc34)c5ccc(O)cc5)cc2)n1,0,-0.36138,19.62466,0.54446,1.089,9.673208,0.496208,2,9.951451,2,1.040668
Cn1nnnc1\C=C\c2ccc(Oc3c(sc4cc(O)ccc34)c5ccc(O)cc5)cc2,0,-0.36138,19.62892,0.543974,1.089,9.675149,0.495628,2,9.953774,2,1.039602
Oc1ccc(cc1)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\c5nnn[nH]5)cc4,0,-0.36138,19.59528,0.547434,1.325,9.659355,0.499534,2,9.935926,2,1.046968
OCCNC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1,0,-0.41986,28.33048,0.647995,1.558,8.750188,0.496343,3,9.92786,3,1.688909
Oc1ccc(cc1)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)NCCC(F)(F)F)cc4,0,-0.36138,19.57649,0.545551,1.457,9.650586,0.497411,2,9.9259,2,1.042962
CNC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1,0,-0.36138,19.54715,0.547657,1.457,9.636809,0.499803,2,9.910336,2,1.04746
CC(F)c1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,0,-0.36049,18.73284,0.712688,1.153,8.774196,0.488586,2,9.958644,2,1.201274
CC(F)(F)c1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,0,-0.36049,18.7054,0.71491,1.134,8.765732,0.493586,2,9.939672,2,1.208496
CC(F)(F)c1cc(F)ccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,0,-0.36049,18.68588,0.716864,1.134,8.759401,0.497718,2,9.926477,2,1.214581
CN(c1ccc(\C=C\C(=O)O)cc1)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,0,-0.36138,28.45391,0.70384,1.677,8.799525,0.480102,3,9.972268,3,1.716855
CC1=C(C(=O)Oc2cc(O)ccc12)c3ccc(O)cc3C,1,-0.36135,18.97916,0.588369,1.089,9.483191,0.567483,2,9.495969,2,1.155852
CC1=C(C(=O)Oc2cc(O)ccc12)c3ccc(O)cc3Cl,1,-0.36132,19.01188,0.588122,1.208,9.489734,0.566496,2,9.522142,2,1.154618
CCC1=C(C(=O)Oc2cc(O)ccc12)c3ccc(O)cc3F,1,-0.3613,18.80906,0.615138,1.208,9.313164,0.587744,2,9.495895,2,1.202882
Oc1ccc2C(=C(C(=O)Oc2c1)c3ccc(O)c(F)c3)c4ccc(O)c(F)c4,0,-0.3608,28.60012,0.607055,1.632,9.433764,0.563147,3,9.683897,3,1.766698
Oc1ccc(cc1)C2=C(c3ccc(O)cc3)c4ccc(O)cc4OC2=O,0,-0.3614,28.83152,0.571673,1.632,9.534922,0.554015,3,9.712977,3,1.686801
c1ccc(cc1)c2c3ccccc3nc4cc5ccccc5cc24,1,-0.24729,0,0,0.003,0,0,0,0,0,0
FC(F)(F)c1ccc2cc3nc4ccccc4c(c5ccccc5)c3cc2c1,1,-0.24732,0,0,0.003,0,0,0,0,0,0
Oc1ccc2cc3nc4ccccc4c(c5ccccc5)c3cc2c1,0,-0.36045,9.844795,0.513027,0.546,9.844795,0.513027,1,9.844795,1,0.513027
FC(F)(F)c1cccc2c(c3ccccc3)c4cc5ccccc5cc4nc12,1,-0.24672,0,0,0.003,0,0,0,0,0,0
Oc1cccc2c(c3ccccc3)c4cc5ccccc5cc4nc12,1,-0.35777,10.3528,0.440581,0.071,10.3528,0.440581,1,10.3528,1,0.440581
Clc1ccc2c(c3ccccc3)c4cc5ccccc5cc4nc2c1,1,-0.24722,0,0,0.003,0,0,0,0,0,0
Oc1ccc2c(c3ccccc3)c4cc5ccccc5cc4nc2c1,0,-0.3604,9.895545,0.511888,0.546,9.895545,0.511888,1,9.895545,1,0.511888
Clc1c2ccccc2cc3c(c4ccccc4)c5ccccc5nc13,1,-0.24477,0,0,0.003,0,0,0,0,0,0
Oc1ccc2c(C(=O)c3ccc(OCCN4CCCCC4)cc3)c(sc2c1)c5ccc(Cl)cc5,0,-0.36051,10.03521,0.467364,0.546,10.03521,0.467364,1,10.03521,1,0.467364
Oc1ccc2Cc3sc4cc(O)ccc4c3C(c5ccc(OCCN6CCCCC6)cc5)c2c1,0,-0.36137,20.38696,0.454222,1.089,10.07299,0.410155,2,10.31397,2,0.864377
CN(C)CCOc1ccc(NC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(O)cc4)cc1,0,-0.36135,19.46522,0.555012,1.283,9.638088,0.536083,2,9.827134,2,1.091095
CCN(CC)CCOc1ccc(NC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(O)cc4)cc1,0,-0.36135,19.52496,0.548839,1.283,9.66624,0.529163,2,9.858721,2,1.078002
Oc1ccc(cc1)C2=C(Nc3ccc(OCCN4CCCC4)cc3)c5ccc(O)cc5OC2=O,0,-0.36135,19.53151,0.548839,1.283,9.669326,0.529163,2,9.862182,2,1.078002
Oc1ccc(cc1)C2=C(Nc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5OC2=O,0,-0.36135,19.55786,0.546069,1.283,9.681792,0.526077,2,9.876071,2,1.072145
Fc1ccc(cc1)C2=C(Nc3ccc(OCCN4CCCCC4)cc3)c5ccccc5OC2=O,1,-0.34425,0,0,0.197,0,0,0,0,0,0
COc1ccc2C(=C(C(=O)Oc2c1)c3ccc(F)cc3)Nc4ccc(OCCN5CCCCC5)cc4,1,-0.34886,0,0,0.197,0,0,0,0,0,0
CN(C)CCOc1ccc(NC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(F)cc4)cc1,1,-0.36047,9.813245,0.539556,0.74,9.813245,0.539556,1,9.813245,1,0.539556
CCN(CC)CCOc1ccc(NC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(F)cc4)cc1,0,-0.36047,9.844833,0.532635,0.74,9.844833,0.532635,1,9.844833,1,0.532635
Oc1ccc2C(=C(C(=O)Oc2c1)c3ccc(F)cc3)Nc4ccc(OCCN5CCCC5)cc4,0,-0.36047,9.848293,0.532635,0.74,9.848293,0.532635,1,9.848293,1,0.532635
Oc1ccc2C(=C(C(=O)Oc2c1)c3ccc(F)cc3)Nc4ccc(OCCN5CCCCC5)cc4,0,-0.36047,9.862182,0.529549,0.74,9.862182,0.529549,1,9.862182,1,0.529549
COc1ccc(cc1)C2=C(Nc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5OC2=O,0,-0.36053,9.9171,0.520159,0.74,9.9171,0.520159,1,9.9171,1,0.520159
COc1ccc(cc1)C2=C(Oc3ccc(OCCN4CCCCC4)cc3)c5ccc(OC)cc5OC2=O,1,-0.34961,0,0,0.003,0,0,0,0,0,0
COc1ccc2C(=C(C(=O)Oc2c1)c3ccc(F)cc3)Oc4ccc(OCCN(C)C)cc4,1,-0.34886,0,0,0.003,0,0,0,0,0,0
COc1ccc2C(=C(C(=O)Oc2c1)c3ccc(F)cc3)Oc4ccc(OCCN5CCCCC5)cc4,1,-0.34886,0,0,0.003,0,0,0,0,0,0
CN(C)CCOc1ccc(OC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(O)cc4)cc1,1,-0.36135,19.42919,0.562824,1.089,9.622463,0.546287,2,9.806725,2,1.109112
Oc1ccc(cc1)C2=C(Oc3ccc(OCCN4CCCC4)cc3)c5ccc(O)cc5OC2=O,0,-0.36135,19.49547,0.556651,1.089,9.653701,0.539367,2,9.841774,2,1.096018
Oc1ccc(cc1)C2=C(Oc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5OC2=O,0,-0.36135,19.52183,0.553881,1.089,9.666167,0.536281,2,9.855662,2,1.090162
CN(C)CCOc1ccc(OC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(F)cc4)cc1,1,-0.36047,9.792837,0.54976,0.546,9.792837,0.54976,1,9.792837,1,0.54976
